Time(s),True Position X(m),True Position Y(m),True Position Z(m),TRUKF Estimated Position X(m),TRUKF Estimated Position Y(m),TRUKF Estimated Position Z(m)
5.632000000000000455e+02,3.186509425201381518e+01,-1.045256284628786680e+01,-2.158244294954105413e+00,3.170434218208437471e+01,-1.296113162886191894e+01,-2.193012515471493895e+00
5.633000000000000682e+02,3.186509425201381518e+01,-1.042256284628786744e+01,-2.149550028705636162e+00,3.170470934692104947e+01,-1.295862131649559679e+01,-2.213010906287208535e+00
5.633999999999999773e+02,3.186509425201381518e+01,-1.039256284628786808e+01,-2.140920190005163093e+00,3.170495149478349717e+01,-1.295694151896480406e+01,-2.233010186185412138e+00
5.635000000000000000e+02,3.186509425201381518e+01,-1.036256284628786872e+01,-2.132346331352652502e+00,3.170511066712324677e+01,-1.295582300824965927e+01,-2.253009867082353068e+00
5.636000000000000227e+02,3.186509425201381518e+01,-1.033256284628786936e+01,-2.123819660112456820e+00,3.170521163798317588e+01,-1.295508235798609498e+01,-2.273009727392383272e+00
5.637000000000000455e+02,3.186509425201381518e+01,-1.030256284628787000e+01,-2.115331092722837703e+00,3.170527703196252389e+01,-1.295459309301037010e+01,-2.293009666478142972e+00
5.638000000000000682e+02,3.186509425201381518e+01,-1.027256284628787064e+01,-2.106871310699151234e+00,3.170532147434881765e+01,-1.295427122652401053e+01,-2.313009640084835450e+00
5.638999999999999773e+02,3.186509425201381518e+01,-1.024256284628787128e+01,-2.098430818085398109e+00,3.170535267618343411e+01,-1.295406109610410539e+01,-2.333009628802745539e+00
5.640000000000000000e+02,3.186509425201381518e+01,-1.021256284628787192e+01,-2.089999999999955005e+00,3.179325736353499465e+01,-1.268726992041405310e+01,-2.075320211071074894e+00
5.641000000000000227e+02,3.186509425201381518e+01,-1.018256284628787256e+01,-2.081569181914513234e+00,3.179392215804914912e+01,-1.268172168913855913e+01,-2.086584443582374160e+00
5.642000000000000455e+02,3.186509425201381518e+01,-1.015256284628787320e+01,-2.073128689300760996e+00,3.179437012347868929e+01,-1.267800809727317812e+01,-2.106580945417053208e+00
5.643000000000000682e+02,3.186509425201381518e+01,-1.012256284628787384e+01,-2.064668907277075860e+00,3.179467552183965040e+01,-1.267552228256456459e+01,-2.126579377219840694e+00
5.643999999999999773e+02,3.186509425201381518e+01,-1.009256284628787448e+01,-2.056180339887454522e+00,3.179488479734792961e+01,-1.267385836396274534e+01,-2.146578674102143758e+00
5.645000000000000000e+02,3.186509425201381518e+01,-1.006256284628787512e+01,-2.047653668647258840e+00,3.179503021116379458e+01,-1.267274875810977974e+01,-2.166578361007111209e+00
5.646000000000000227e+02,3.186509425201381518e+01,-1.003256284628787576e+01,-2.039079809994748249e+00,3.179513218160840182e+01,-1.267201138419639150e+01,-2.186578222477066458e+00
5.647000000000000455e+02,3.186509425201381518e+01,-1.000256284628787640e+01,-2.030449971294276068e+00,3.179520421290008159e+01,-1.267152114869106505e+01,-2.206578161097132895e+00
5.648000000000000682e+02,3.186509425201381518e+01,-9.972562846287877036e+00,-2.021755705045807705e+00,3.179525672314110096e+01,-1.267119763466672211e+01,-2.226578134242452656e+00
5.648999999999999773e+02,3.186509425201381518e+01,-9.942562846287877676e+00,-2.012988960966561436e+00,3.179529629544864022e+01,-1.267098505931782704e+01,-2.246578122553887447e+00
5.650000000000000000e+02,3.186509425201381518e+01,-9.912562846287878315e+00,-2.004142135623688592e+00,3.180754803543062437e+01,-1.257794792806322626e+01,-1.989615774969164086e+00
5.651000000000000227e+02,3.186509425201381518e+01,-9.882562846287878955e+00,-1.995208119311958184e+00,3.180721359336298804e+01,-1.257715717114123066e+01,-2.000437546881032702e+00
5.652000000000000455e+02,3.186509425201381518e+01,-9.852562846287879594e+00,-1.986180339887457347e+00,3.180699286402297332e+01,-1.257662943207800055e+01,-2.020437465073375183e+00
5.653000000000000682e+02,3.186509425201381518e+01,-9.822562846287880234e+00,-1.977052803287040472e+00,3.180684911874217846e+01,-1.257627825991608539e+01,-2.040437429077194498e+00
5.653999999999999773e+02,3.186509425201381518e+01,-9.792562846287880873e+00,-1.967820130483725505e+00,3.180675680945788031e+01,-1.257604810458244060e+01,-2.060437413704068188e+00
5.655000000000000000e+02,3.186509425201381518e+01,-9.762562846287881513e+00,-1.958477590650184119e+00,3.180669764682884093e+01,-1.257589957657701341e+01,-2.080437407313870946e+00
5.656000000000000227e+02,3.186509425201381518e+01,-9.732562846287882152e+00,-1.949021130325861995e+00,3.180666092274270440e+01,-1.257580584008291602e+01,-2.100437404780073791e+00
5.657000000000000455e+02,3.186509425201381518e+01,-9.702562846287882792e+00,-1.939447398407912804e+00,3.180664031305791184e+01,-1.257574720950021785e+01,-2.120437403814497745e+00
5.658000000000000682e+02,3.186509425201381518e+01,-9.672562846287883431e+00,-1.929753766811862059e+00,3.180662957112368971e+01,-1.257571536073802143e+01,-2.140437403532064131e+00
5.658999999999999773e+02,3.186509425201381518e+01,-9.642562846287884071e+00,-1.919938346674622043e+00,3.180662478487152711e+01,-1.257570356602868955e+01,-2.160437403491558328e+00
5.660000000000000000e+02,3.186509425201381518e+01,-9.612562846287884710e+00,-1.909999999999959730e+00,3.188652614913989325e+01,-1.220527498221891172e+01,-1.867875139369629567e+00
5.661000000000000227e+02,3.186509425201381518e+01,-9.582562846287885350e+00,-1.899938346674622469e+00,3.188677265357497603e+01,-1.220065825664514136e+01,-1.903683583719686823e+00
5.662000000000000455e+02,3.186509425201381518e+01,-9.552562846287885989e+00,-1.889753766811862912e+00,3.188694503501723077e+01,-1.219756957584817414e+01,-1.923681191160471649e+00
5.663000000000000682e+02,3.186509425201381518e+01,-9.522562846287886629e+00,-1.879447398407913639e+00,3.188706770470922436e+01,-1.219550363847821295e+01,-1.943680120345538054e+00
5.663999999999999773e+02,3.186509425201381518e+01,-9.492562846287887268e+00,-1.869021130325863922e+00,3.188715481610932301e+01,-1.219412653407185410e+01,-1.963679644338637953e+00
5.665000000000000000e+02,3.186509425201381518e+01,-9.462562846287887908e+00,-1.858477590650186473e+00,3.188722029070093456e+01,-1.219321351791849217e+01,-1.983679434866186364e+00
5.666000000000000227e+02,3.186509425201381518e+01,-9.432562846287888547e+00,-1.847820130483728507e+00,3.188727123154069076e+01,-1.219260887394745119e+01,-2.003679342818649456e+00
5.667000000000000455e+02,3.186509425201381518e+01,-9.402562846287889187e+00,-1.837052803287042568e+00,3.188731177658269544e+01,-1.219220974294390913e+01,-2.023679302581244066e+00
5.668000000000000682e+02,3.186509425201381518e+01,-9.372562846287889826e+00,-1.826180339887459869e+00,3.188734535916072232e+01,-1.219194790664079520e+01,-2.043679285159726966e+00
5.668999999999999773e+02,3.186509425201381518e+01,-9.342562846287890466e+00,-1.815208119311962465e+00,3.188737340684068400e+01,-1.219177788475663426e+01,-2.063679277736197193e+00
5.670000000000000000e+02,3.186509425201381518e+01,-9.312562846287891105e+00,-1.804142135623693077e+00,3.177009005790370111e+01,-1.202096303266866428e+01,-1.791668462372938642e+00
5.671000000000000227e+02,3.186509425201381518e+01,-9.282562846287891745e+00,-1.792988960966566125e+00,3.177063547847858160e+01,-1.201547032772952939e+01,-1.800761107149843054e+00
5.672000000000000455e+02,3.186509425201381518e+01,-9.252562846287892384e+00,-1.781755705045811267e+00,3.177100446760861274e+01,-1.201179085180923600e+01,-1.820757688183603396e+00
5.673000000000000682e+02,3.186509425201381518e+01,-9.222562846287893024e+00,-1.770449971294280944e+00,3.177125375427607423e+01,-1.200932626959603944e+01,-1.840756154047431981e+00
5.673999999999999773e+02,3.186509425201381518e+01,-9.192562846287893663e+00,-1.759079809994754218e+00,3.177142161314985103e+01,-1.200767482407639442e+01,-1.860755465173341783e+00
5.675000000000000000e+02,3.186509425201381518e+01,-9.162562846287894303e+00,-1.747653668647265457e+00,3.177153308610605364e+01,-1.200656924495222100e+01,-1.880755156488104651e+00
5.676000000000000227e+02,3.186509425201381518e+01,-9.132562846287894942e+00,-1.736180339887461788e+00,3.177160669539365401e+01,-1.200583060375960365e+01,-1.900755018735345692e+00
5.677000000000000455e+02,3.186509425201381518e+01,-9.102562846287895582e+00,-1.724668907277081109e+00,3.177165515389046746e+01,-1.200533788894282061e+01,-1.920754957456222600e+00
5.678000000000000682e+02,3.186509425201381518e+01,-9.072562846287896221e+00,-1.713128689300768004e+00,3.177168761290663923e+01,-1.200500745003628644e+01,-1.940754929895339043e+00
5.678999999999999773e+02,3.186509425201381518e+01,-9.042562846287896861e+00,-1.701569181914521556e+00,3.177171104316726158e+01,-1.200478443250741734e+01,-1.960754917323886293e+00
5.680000000000000000e+02,3.186509425201381518e+01,-9.012562846287897500e+00,-1.689999999999963975e+00,3.154216731942894469e+01,-1.194619715786189218e+01,-1.653974425953029570e+00
5.681000000000000227e+02,3.186509425201381518e+01,-8.982562846287898140e+00,-1.678430818085407283e+00,3.154165371415076180e+01,-1.194095440673726394e+01,-1.684509071596319796e+00
5.682000000000000455e+02,3.186509425201381518e+01,-8.952562846287898779e+00,-1.666871310699159725e+00,3.154130785785353908e+01,-1.193743723461133932e+01,-1.704505948823441752e+00
5.683000000000000682e+02,3.186509425201381518e+01,-8.922562846287899418e+00,-1.655331092722845510e+00,3.154107583667143544e+01,-1.193507639884775351e+01,-1.724504541929124946e+00
5.683999999999999773e+02,3.186509425201381518e+01,-8.892562846287900058e+00,-1.643819660112465941e+00,3.154092053559159226e+01,-1.193349374950199859e+01,-1.744503909694787858e+00
5.685000000000000000e+02,3.186509425201381518e+01,-8.862562846287900697e+00,-1.632346331352663382e+00,3.154081747001117719e+01,-1.193243410807875549e+01,-1.764503626327165398e+00
5.686000000000000227e+02,3.186509425201381518e+01,-8.832562846287901337e+00,-1.620920190005174621e+00,3.154074833744242667e+01,-1.193172849442048111e+01,-1.784503500659283759e+00
5.687000000000000455e+02,3.186509425201381518e+01,-8.802562846287901976e+00,-1.609550028705645897e+00,3.154070315836364813e+01,-1.193126057965863041e+01,-1.804503445412864115e+00
5.688000000000000682e+02,3.186509425201381518e+01,-8.772562846287902616e+00,-1.598244294954115574e+00,3.154067519658615026e+01,-1.193095208865233836e+01,-1.824503421425709426e+00
5.688999999999999773e+02,3.186509425201381518e+01,-8.742562846287903255e+00,-1.587011039033362492e+00,3.154065989917274848e+01,-1.193074848681526667e+01,-1.844503411003776794e+00
5.690000000000000000e+02,3.186509425201381518e+01,-8.712562846287903895e+00,-1.575857864376235540e+00,3.137819552845910209e+01,-1.165822076875740976e+01,-1.573855262642935182e+00
5.691000000000000227e+02,3.186509425201381518e+01,-8.682562846287904534e+00,-1.564791880687965264e+00,3.137892346036797875e+01,-1.165254478272653316e+01,-1.573681638707963515e+00
5.692000000000000455e+02,3.186509425201381518e+01,-8.652562846287905174e+00,-1.553819660112467416e+00,3.137941279848402942e+01,-1.164873866964808613e+01,-1.593677956881927926e+00
5.693000000000000682e+02,3.186509425201381518e+01,-8.622562846287905813e+00,-1.542947196712884717e+00,3.137974130412695928e+01,-1.164618697204352671e+01,-1.613676302044310118e+00
5.693999999999999773e+02,3.186509425201381518e+01,-8.592562846287906453e+00,-1.532179869516199888e+00,3.137996198417407712e+01,-1.164447662065374978e+01,-1.633675558530099936e+00
5.695000000000000000e+02,3.186509425201381518e+01,-8.562562846287907092e+00,-1.521522409349741700e+00,3.138010885109216019e+01,-1.164333117788325644e+01,-1.653675225125063042e+00
5.696000000000000227e+02,3.186509425201381518e+01,-8.532562846287907732e+00,-1.510978869674064251e+00,3.138020535386564447e+01,-1.164256267124043376e+01,-1.673675075145689251e+00
5.697000000000000455e+02,3.186509425201381518e+01,-8.502562846287908371e+00,-1.500552601592014090e+00,3.138026942844867051e+01,-1.164204762360240331e+01,-1.693675007800670373e+00
5.698000000000000682e+02,3.186509425201381518e+01,-8.472562846287909011e+00,-1.490246233188064817e+00,3.138031133787780647e+01,-1.164170018058793055e+01,-1.713674977182384929e+00
5.698999999999999773e+02,3.186509425201381518e+01,-8.442562846287909650e+00,-1.480061653325305482e+00,3.138033958301969761e+01,-1.164146682041626590e+01,-1.733674963368690758e+00
5.700000000000000000e+02,3.186509425201381518e+01,-8.412562846287910290e+00,-1.469999999999968221e+00,3.152485996101097498e+01,-1.125892111561691067e+01,-1.459645590128948456e+00
5.701000000000000227e+02,3.186509425201381518e+01,-8.382562846287910929e+00,-1.460061653325305908e+00,3.152489177267833043e+01,-1.125821953409876386e+01,-1.466868294474690915e+00
5.702000000000000455e+02,3.186509425201381518e+01,-8.352562846287911569e+00,-1.450246233188065892e+00,3.152491794227014310e+01,-1.125774881909719127e+01,-1.486868238910248552e+00
5.703000000000000682e+02,3.186509425201381518e+01,-8.322562846287912208e+00,-1.440552601592015591e+00,3.152494055452694965e+01,-1.125743571191191528e+01,-1.506868214273377582e+00
5.703999999999999773e+02,3.186509425201381518e+01,-8.292562846287912848e+00,-1.430978869674065956e+00,3.152495952450975025e+01,-1.125722781296381036e+01,-1.526868203377916400e+00
5.705000000000000000e+02,3.186509425201381518e+01,-8.262562846287913487e+00,-1.421522409349743388e+00,3.152497485433235624e+01,-1.125709041157340629e+01,-1.546868198599379518e+00
5.706000000000000227e+02,3.186509425201381518e+01,-8.232562846287914127e+00,-1.412179869516202002e+00,3.152498510666671905e+01,-1.125700122653984891e+01,-1.566868196584609185e+00
5.707000000000000455e+02,3.186509425201381518e+01,-8.202562846287914766e+00,-1.402947196712888145e+00,3.152499262364823096e+01,-1.125694375133337033e+01,-1.586868195744633114e+00
