时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),ESKF估计位置X(m),ESKF估计位置Y(m),ESKF估计位置Z(m)
3.249000000000000341e+02,-2.888131906666202298e+01,-1.315164327117520315e+01,-6.002988960966520793e+00,-3.294833440925667389e+01,-1.769154092321111094e+01,-6.815202708993087555e+00
3.250000000000000000e+02,-2.889487700392974645e+01,-1.319459485940311794e+01,-6.004142135623647292e+00,-3.237100455879324556e+01,-1.709317403839612481e+01,-6.796890209597372667e+00
3.251000000000000227e+02,-2.890835382306384815e+01,-1.323763370466556566e+01,-6.005208119311917336e+00,-3.246787639495538969e+01,-1.725257708375849575e+01,-6.795749600138813129e+00
3.252000000000000455e+02,-2.892174948623011943e+01,-1.328075932366185086e+01,-6.006180339887415620e+00,-3.256818755711020685e+01,-1.740449803074764645e+01,-6.787097185043885261e+00
3.253000000000000114e+02,-2.893506395582222623e+01,-1.332397123211696055e+01,-6.007052803286998532e+00,-3.267486611541833241e+01,-1.756884243478247498e+01,-6.776908711427545917e+00
3.254000000000000341e+02,-2.894829719446171623e+01,-1.336726894478675831e+01,-6.007820130483684018e+00,-3.278193468639162234e+01,-1.772632783803568657e+01,-6.766973612690247109e+00
3.255000000000000000e+02,-2.896144916499821775e+01,-1.341065197546364374e+01,-6.008477590650142197e+00,-3.289785541320633655e+01,-1.788104543252016043e+01,-6.755669374294410723e+00
3.256000000000000227e+02,-2.897451983050950730e+01,-1.345411983698200231e+01,-6.009021130325820081e+00,-3.300536687185982743e+01,-1.803222518131086360e+01,-6.743561210104651593e+00
3.257000000000000455e+02,-2.898750915430160546e+01,-1.349767204122353625e+01,-6.009447398407870011e+00,-3.311905664099780466e+01,-1.818005549155717304e+01,-6.732180154841631570e+00
3.258000000000000114e+02,-2.900041709990888705e+01,-1.354130809912286537e+01,-6.009753766811819276e+00,-3.322789818271695594e+01,-1.833799482619887300e+01,-6.719939652708346145e+00
3.259000000000000341e+02,-2.901324363109418769e+01,-1.358502752067297337e+01,-6.009938346674579712e+00,-3.333681823366136143e+01,-1.849211374188278967e+01,-6.708762287197354901e+00
3.260000000000000000e+02,-2.902598871184889973e+01,-1.362882981493072343e+01,-6.009999999999916298e+00,-3.278230114912381765e+01,-1.789011473535665786e+01,-6.688668369875170328e+00
3.261000000000000227e+02,-2.903865230639307526e+01,-1.367271449002236849e+01,-6.009938346674578824e+00,-3.291546753585774354e+01,-1.805375173567049529e+01,-6.685321595224816171e+00
3.262000000000000455e+02,-2.905123437917551854e+01,-1.371668105314904906e+01,-6.009753766811819276e+00,-3.304270541169737641e+01,-1.821220222496314634e+01,-6.676172913198202608e+00
3.263000000000000114e+02,-2.906373489487392803e+01,-1.376072901059244558e+01,-6.009447398407870011e+00,-3.316638080321726534e+01,-1.837385713704765777e+01,-6.666843701589683313e+00
3.264000000000000341e+02,-2.907615381839491775e+01,-1.380485786772008439e+01,-6.009021130325820081e+00,-3.328838327149907883e+01,-1.852988235437665310e+01,-6.657621266314341923e+00
3.265000000000000000e+02,-2.908849111487417716e+01,-1.384906712899111447e+01,-6.008477590650142197e+00,-3.340170840406595687e+01,-1.868308777664193343e+01,-6.649680194981294257e+00
3.266000000000000227e+02,-2.910074674967657415e+01,-1.389335629796185678e+01,-6.007820130483684018e+00,-3.351617569927994822e+01,-1.883421553011036664e+01,-6.641016732658422406e+00
3.267000000000000455e+02,-2.911292068839618352e+01,-1.393772487729115817e+01,-6.007052803286998532e+00,-3.361378331275636100e+01,-1.898407958244164462e+01,-6.633999642205934855e+00
3.268000000000000114e+02,-2.912501289685647521e+01,-1.398217236874629421e+01,-6.006180339887415620e+00,-3.370876612675059647e+01,-1.912629008753443216e+01,-6.627437712969483030e+00
3.269000000000000341e+02,-2.913702334111034986e+01,-1.402669827320833207e+01,-6.005208119311917336e+00,-3.379870146271779419e+01,-1.926853030625403917e+01,-6.620656753697022445e+00
3.270000000000000000e+02,-2.914895198744022053e+01,-1.407130209067774373e+01,-6.004142135623647292e+00,-3.307947008252041599e+01,-1.851207964153004681e+01,-6.608229237386614940e+00
3.271000000000000227e+02,-2.916079880235817967e+01,-1.411598332028022540e+01,-6.002988960966520793e+00,-3.318377747503231490e+01,-1.864564067060246444e+01,-6.610368227545439623e+00
3.272000000000000455e+02,-2.917256375260602752e+01,-1.416074146027207448e+01,-6.001755705045765055e+00,-3.328373635282184750e+01,-1.878220277421689133e+01,-6.607721265699948887e+00
3.273000000000000114e+02,-2.918424680515538228e+01,-1.420557600804596987e+01,-6.000449971294235851e+00,-3.337929568344638653e+01,-1.890915845730647504e+01,-6.603875871648019036e+00
3.274000000000000341e+02,-2.919584792720779731e+01,-1.425048646013656573e+01,-5.999079809994706913e+00,-3.347191087283319888e+01,-1.903725851355608256e+01,-6.600540253054018258e+00
3.275000000000000000e+02,-2.920736708619480382e+01,-1.429547231222613668e+01,-5.997653668647219050e+00,-3.355234981051219734e+01,-1.916625188603943997e+01,-6.597901051721676069e+00
3.276000000000000227e+02,-2.921880424977808133e+01,-1.434053305915035459e+01,-5.996180339887415833e+00,-3.362525552784385496e+01,-1.929823786471926539e+01,-6.595866770522096800e+00
3.277000000000000455e+02,-2.923015938584943285e+01,-1.438566819490370108e+01,-5.994668907277033831e+00,-3.370224311985011667e+01,-1.942897492827539097e+01,-6.592920565184988924e+00
3.278000000000000114e+02,-2.924143246253100514e+01,-1.443087721264547696e+01,-5.993128689300721845e+00,-3.376798898621492384e+01,-1.956033261515337429e+01,-6.590356323892083701e+00
3.279000000000000341e+02,-2.925262344817528160e+01,-1.447615960470526808e+01,-5.991569181914472964e+00,-3.382985786305081177e+01,-1.969187466907919060e+01,-6.587750297645654562e+00
3.280000000000000000e+02,-2.926373231136519237e+01,-1.452151486258863500e+01,-5.989999999999917613e+00,-3.323991955027895528e+01,-1.906281208412051598e+01,-6.578452446941060572e+00
3.281000000000000227e+02,-2.927475902091424942e+01,-1.456694247698304068e+01,-5.988430818085359597e+00,-3.332615244307177704e+01,-1.917680121163942886e+01,-6.584261918712191353e+00
3.282000000000000455e+02,-2.928570354586658198e+01,-1.461244193776333233e+01,-5.986871310699111604e+00,-3.339908152836088107e+01,-1.929083919677548664e+01,-6.586239416541692648e+00
3.283000000000000114e+02,-2.929656585549702896e+01,-1.465801273399759452e+01,-5.985331092722798729e+00,-3.347692651915333784e+01,-1.940447276858013836e+01,-6.586889755673780655e+00
3.284000000000000341e+02,-2.930734591931125621e+01,-1.470365435395284592e+01,-5.983819660112417615e+00,-3.354886527837705756e+01,-1.952173330001183160e+01,-6.588013231196277353e+00
3.285000000000000000e+02,-2.931804370704580620e+01,-1.474936628510080538e+01,-5.982346331352614399e+00,-3.361748044934064694e+01,-1.964582670588386648e+01,-6.590752815779716833e+00
3.286000000000000227e+02,-2.932865918866821531e+01,-1.479514801412363845e+01,-5.980920190005125647e+00,-3.367920645829203607e+01,-1.977975497548450434e+01,-6.594003356480187428e+00
3.287000000000000455e+02,-2.933919233437705998e+01,-1.484099902691969319e+01,-5.979550028705597597e+00,-3.375015734522359878e+01,-1.990888153043103515e+01,-6.597340207858980676e+00
3.288000000000000114e+02,-2.934964311460210595e+01,-1.488691880860940309e+01,-5.978244294954067506e+00,-3.381342439437791825e+01,-2.004544083051002801e+01,-6.602063842473614663e+00
3.289000000000000341e+02,-2.936001150000429050e+01,-1.493290684354082032e+01,-5.977011039033312656e+00,-3.387523130305684305e+01,-2.017580357373513067e+01,-6.606736767581566028e+00
3.290000000000000000e+02,-2.937029746147589293e+01,-1.497896261529562523e+01,-5.975857864376186157e+00,-3.329697329662190697e+01,-1.954689344156493291e+01,-6.604445480574289817e+00
3.291000000000000227e+02,-2.938050097014060569e+01,-1.502508560669493320e+01,-5.974791880687916112e+00,-3.337122278633194128e+01,-1.966882674209690762e+01,-6.618546375463862930e+00
3.292000000000000455e+02,-2.939062199735354497e+01,-1.507127529980484226e+01,-5.973819660112416940e+00,-3.344325030635107510e+01,-1.979127557956014272e+01,-6.628301510031408661e+00
3.293000000000000114e+02,-2.940066051470143194e+01,-1.511753117594260942e+01,-5.972947196712834916e+00,-3.351273372163775832e+01,-1.991939974030518812e+01,-6.636742254405589847e+00
3.294000000000000341e+02,-2.941061649400259626e+01,-1.516385271568222137e+01,-5.972179869516149431e+00,-3.358428688638342408e+01,-2.005960747589091753e+01,-6.644543415605666858e+00
3.295000000000000000e+02,-2.942048990730706848e+01,-1.521023939886022092e+01,-5.971522409349691252e+00,-3.366265160367254339e+01,-2.020506406528832954e+01,-6.652726862037502187e+00
3.296000000000000227e+02,-2.943028072689670438e+01,-1.525669070458178211e+01,-5.970978869674013367e+00,-3.373447662940294123e+01,-2.034586455955422579e+01,-6.660648126783645928e+00
3.297000000000000455e+02,-2.943998892528520273e+01,-1.530320611122628449e+01,-5.970552601591963437e+00,-3.380790011772172932e+01,-2.049735916290372018e+01,-6.667810163428358194e+00
3.298000000000000114e+02,-2.944961447521823317e+01,-1.534978509645340949e+01,-5.970246233188014173e+00,-3.388045710966721913e+01,-2.064506118743805629e+01,-6.673608174279450189e+00
3.299000000000000341e+02,-2.945915734967345756e+01,-1.539642713720874667e+01,-5.970061653325253737e+00,-3.395534201890464487e+01,-2.079831120120193688e+01,-6.680069973785562887e+00
3.300000000000000000e+02,-2.946861752186065786e+01,-1.544313170972988125e+01,-5.969999999999917151e+00,-3.326192442322083309e+01,-2.003687263270098740e+01,-6.676648475536998362e+00
3.301000000000000227e+02,-2.947799496522180007e+01,-1.548989828955227566e+01,-5.970061653325254625e+00,-3.334821682927052677e+01,-2.019360399531518624e+01,-6.688274674651189855e+00
3.302000000000000455e+02,-2.948728965343106623e+01,-1.553672635151491832e+01,-5.970246233188014173e+00,-3.343122789103190229e+01,-2.035370030735083446e+01,-6.693366935961059028e+00
3.303000000000000114e+02,-2.949650156039499649e+01,-1.558361536976656225e+01,-5.970552601591963437e+00,-3.351037890247900464e+01,-2.051337075342545191e+01,-6.697882802589933959e+00
3.304000000000000341e+02,-2.950563066025251047e+01,-1.563056481777137918e+01,-5.970978869674013367e+00,-3.358755936491932914e+01,-2.067447724389362662e+01,-6.700286884240941099e+00
3.305000000000000000e+02,-2.951467692737497828e+01,-1.567757416831488193e+01,-5.971522409349691252e+00,-3.366482918754872600e+01,-2.084173901421430841e+01,-6.702423223103238570e+00
3.306000000000000227e+02,-2.952364033636635199e+01,-1.572464289351005817e+01,-5.972179869516149431e+00,-3.373916611742954785e+01,-2.100763910096570442e+01,-6.704318596290608667e+00
3.307000000000000455e+02,-2.953252086206317273e+01,-1.577177046480305123e+01,-5.972947196712834916e+00,-3.382393317806393185e+01,-2.118338014750073484e+01,-6.705370348301586070e+00
3.308000000000000114e+02,-2.954131847953465595e+01,-1.581895635297923342e+01,-5.973819660112417829e+00,-3.389741887461323699e+01,-2.135845692318278566e+01,-6.705074471374417477e+00
3.309000000000000341e+02,-2.955003316408278735e+01,-1.586620002816910180e+01,-5.974791880687916112e+00,-3.398044437511686766e+01,-2.152987485306388749e+01,-6.703590675617806305e+00
3.310000000000000000e+02,-2.955866489124235841e+01,-1.591350095985424673e+01,-5.975857864376185269e+00,-3.329086346435237687e+01,-2.073031409191194996e+01,-6.692863173615365646e+00
3.311000000000000227e+02,-2.956721363678106940e+01,-1.596085861687329732e+01,-5.977011039033312656e+00,-3.339391324889594870e+01,-2.090900616061012585e+01,-6.698100360259505948e+00
3.312000000000000455e+02,-2.957567937669956137e+01,-1.600827246742786869e+01,-5.978244294954067506e+00,-3.349704751346941833e+01,-2.109220728292828895e+01,-6.697903539667360739e+00
3.313000000000000114e+02,-2.958406208723152275e+01,-1.605574197908865841e+01,-5.979550028705597597e+00,-3.360118636923929358e+01,-2.126153054918528440e+01,-6.696936146261398548e+00
3.314000000000000341e+02,-2.959236174484370352e+01,-1.610326661880116461e+01,-5.980920190005126535e+00,-3.370514263116817233e+01,-2.143640863006080366e+01,-6.694192626384220191e+00
3.315000000000000000e+02,-2.960057832623604313e+01,-1.615084585289191210e+01,-5.982346331352614399e+00,-3.380600539407043925e+01,-2.160450828526998635e+01,-6.690203444449743131e+00
3.316000000000000227e+02,-2.960871180834169536e+01,-1.619847914707444048e+01,-5.983819660112418504e+00,-3.390580166466414624e+01,-2.177338123223590216e+01,-6.688226093346313128e+00
3.317000000000000455e+02,-2.961676216832708874e+01,-1.624616596645504529e+01,-5.985331092722798729e+00,-3.400299610357880908e+01,-2.194081714781751558e+01,-6.686022119537904373e+00
3.318000000000000114e+02,-2.962472938359202956e+01,-1.629390577553913744e+01,-5.986871310699112492e+00,-3.410151903164948806e+01,-2.210104684672351993e+01,-6.685336367267543878e+00
3.319000000000000341e+02,-2.963261343176971963e+01,-1.634169803823699851e+01,-5.988430818085360485e+00,-3.419959751740541520e+01,-2.225780427322721167e+01,-6.685647354031829970e+00
3.320000000000000000e+02,-2.964041429072685929e+01,-1.638954221786990217e+01,-5.989999999999916724e+00,-3.360265168811271508e+01,-2.148938473558184370e+01,-6.675640200127029189e+00
3.321000000000000227e+02,-2.964813193856366524e+01,-1.643743777717612886e+01,-5.991569181914473852e+00,-3.372782430934058340e+01,-2.163458428856430871e+01,-6.681899859013192611e+00
3.322000000000000455e+02,-2.965576635361398061e+01,-1.648538417831696634e+01,-5.993128689300721845e+00,-3.384339419844003771e+01,-2.175658422631124367e+01,-6.683735767104399983e+00
3.323000000000000114e+02,-2.966331751444531051e+01,-1.653338088288288787e+01,-5.994668907277034720e+00,-3.394647836338278069e+01,-2.189085097405763136e+01,-6.685832891398706401e+00
3.324000000000000341e+02,-2.967078539985886110e+01,-1.658142735189932537e+01,-5.996180339887415833e+00,-3.405334303263677498e+01,-2.202073176732881521e+01,-6.687737065274439452e+00
3.325000000000000000e+02,-2.967816998888964974e+01,-1.662952304583297547e+01,-5.997653668647218161e+00,-3.415696720310300094e+01,-2.214500262584090962e+01,-6.689156472951115262e+00
3.326000000000000227e+02,-2.968547126080652632e+01,-1.667766742459783558e+01,-5.999079809994707801e+00,-3.424666866648746577e+01,-2.225931875428552686e+01,-6.692386062056083773e+00
3.327000000000000455e+02,-2.969268919511222649e+01,-1.672585994756102679e+01,-6.000449971294236740e+00,-3.433709309787476371e+01,-2.237744420338190210e+01,-6.695542698445270169e+00
3.328000000000000114e+02,-2.969982377154347120e+01,-1.677410007354921362e+01,-6.001755705045765943e+00,-3.441480922177353818e+01,-2.249250083142211665e+01,-6.699217850399605823e+00
3.329000000000000341e+02,-2.970687497007098088e+01,-1.682238726085443759e+01,-6.002988960966520793e+00,-3.448884727587991961e+01,-2.260973596439602673e+01,-6.702719076187904079e+00
3.330000000000000000e+02,-2.971384277089953940e+01,-1.687072096724018166e+01,-6.004142135623647292e+00,-3.387713763931435551e+01,-2.186174259231778905e+01,-6.696404867806015737e+00
3.331000000000000227e+02,-2.972072715446807223e+01,-1.691910064994771545e+01,-6.005208119311917336e+00,-3.396755571877870494e+01,-2.194291068650268173e+01,-6.707541819800121097e+00
3.332000000000000455e+02,-2.972752810144968549e+01,-1.696752576570190385e+01,-6.006180339887416508e+00,-3.406613270634735358e+01,-2.202401340396473017e+01,-6.712073786956762156e+00
3.333000000000000114e+02,-2.973424559275170864e+01,-1.701599577071746339e+01,-6.007052803286998532e+00,-3.415260676344330193e+01,-2.209637637769399277e+01,-6.717205618898218766e+00
3.334000000000000341e+02,-2.974087960951577614e+01,-1.706451012070502671e+01,-6.007820130483684018e+00,-3.423546280672202613e+01,-2.216884145051628963e+01,-6.721359190372098169e+00
3.335000000000000000e+02,-2.974743013311785589e+01,-1.711306827087725679e+01,-6.008477590650142197e+00,-3.430815234681946180e+01,-2.224862906321338940e+01,-6.725358905512561769e+00
3.336000000000000227e+02,-2.975389714516830963e+01,-1.716166967595496473e+01,-6.009021130325820081e+00,-3.439470210066939870e+01,-2.232074734439854069e+01,-6.728690339437976675e+00
3.337000000000000455e+02,-2.976028062751194980e+01,-1.721031379017321683e+01,-6.009447398407870011e+00,-3.446095559461000590e+01,-2.239520980771120406e+01,-6.733067745610862964e+00
3.338000000000000114e+02,-2.976658056222808568e+01,-1.725900006728755542e+01,-6.009753766811819276e+00,-3.452049412870157141e+01,-2.247337063680436486e+01,-6.736608166897927852e+00
3.339000000000000341e+02,-2.977279693163058027e+01,-1.730772796058000296e+01,-6.009938346674579712e+00,-3.458121745617127374e+01,-2.255183215981864109e+01,-6.739283016921296721e+00
3.340000000000000000e+02,-2.977892971826787161e+01,-1.735649692286517976e+01,-6.009999999999916298e+00,-3.387626277695806465e+01,-2.179824366881493347e+01,-6.733308640300071701e+00
3.341000000000000227e+02,-2.978497890492307221e+01,-1.740530640649668825e+01,-6.009938346674579712e+00,-3.393695551696881552e+01,-2.184536977333725360e+01,-6.743640166685660020e+00
3.342000000000000455e+02,-2.979094447461397621e+01,-1.745415586337298564e+01,-6.009753766811819276e+00,-3.399189568730204059e+01,-2.189690411466432707e+01,-6.748375547098916627e+00
3.343000000000000114e+02,-2.979682641059311621e+01,-1.750304474494368989e+01,-6.009447398407870011e+00,-3.403651236653531953e+01,-2.195734170343350655e+01,-6.751925772464919540e+00
3.344000000000000341e+02,-2.980262469634782363e+01,-1.755197250221569405e+01,-6.009021130325820081e+00,-3.408187965113318540e+01,-2.201542856878897325e+01,-6.755409248078541928e+00
3.345000000000000000e+02,-2.980833931560025363e+01,-1.760093858575935144e+01,-6.008477590650142197e+00,-3.412605625220627559e+01,-2.207693675470625294e+01,-6.758807018803762112e+00
3.346000000000000227e+02,-2.981397025230745967e+01,-1.764994244571461834e+01,-6.007820130483684018e+00,-3.416753249067742360e+01,-2.214312974034768899e+01,-6.763594748090065778e+00
3.347000000000000455e+02,-2.981951749066140067e+01,-1.769898353179722861e+01,-6.007052803286998532e+00,-3.421049904461183644e+01,-2.221943406906131457e+01,-6.767911140371666079e+00
3.348000000000000114e+02,-2.982498101508902622e+01,-1.774806129330499971e+01,-6.006180339887415620e+00,-3.424210369612904259e+01,-2.229562910271700460e+01,-6.773491906454285783e+00
3.349000000000000341e+02,-2.983036081025229080e+01,-1.779717517912373026e+01,-6.005208119311916448e+00,-3.427390387604778965e+01,-2.237534188705418359e+01,-6.778911521688591790e+00
3.350000000000000000e+02,-2.983565686104820358e+01,-1.784632463773366240e+01,-6.004142135623648180e+00,-3.358441175869587170e+01,-2.171021785846744123e+01,-6.773885192883693840e+00
3.351000000000000227e+02,-2.984086915260888162e+01,-1.789550911721563864e+01,-6.002988960966519905e+00,-3.361363146530321444e+01,-2.179285875486825574e+01,-6.786956426088124772e+00
3.352000000000000455e+02,-2.984599767030157480e+01,-1.794472806525707043e+01,-6.001755705045765943e+00,-3.363995537842302497e+01,-2.187807934424335699e+01,-6.794199120240815404e+00
3.353000000000000114e+02,-2.985104239972872975e+01,-1.799398092915847869e+01,-6.000449971294234963e+00,-3.365581338679019296e+01,-2.197611486584611384e+01,-6.800029970147877911e+00
3.354000000000000341e+02,-2.985600332672800405e+01,-1.804326715583945173e+01,-5.999079809994706913e+00,-3.367939780848676889e+01,-2.207730550636154021e+01,-6.805630456558205310e+00
3.355000000000000000e+02,-2.986088043737231956e+01,-1.809258619184486605e+01,-5.997653668647219050e+00,-3.368955807803507696e+01,-2.218824218635992196e+01,-6.811231630372201806e+00
3.356000000000000227e+02,-2.986567371796990500e+01,-1.814193748335131673e+01,-5.996180339887414945e+00,-3.370718265809951930e+01,-2.230254009636096058e+01,-6.815035434000485282e+00
3.357000000000000455e+02,-2.987038315506432440e+01,-1.819132047617305759e+01,-5.994668907277034720e+00,-3.372245264096664386e+01,-2.242421866244172790e+01,-6.819598744094405696e+00
3.358000000000000114e+02,-2.987500873543453039e+01,-1.824073461576848842e+01,-5.993128689300720957e+00,-3.373776237654986687e+01,-2.254862946296268333e+01,-6.821686474248213727e+00
3.359000000000000341e+02,-2.987955044609487487e+01,-1.829017934724609518e+01,-5.991569181914473852e+00,-3.375194623550662243e+01,-2.267728695350998791e+01,-6.823591261431724675e+00
3.360000000000000000e+02,-2.988400827429517648e+01,-1.833965411537090517e+01,-5.989999999999916724e+00,-3.318326195266517686e+01,-2.212162152889301225e+01,-6.812788784107647544e+00
3.361000000000000227e+02,-2.988838220752073482e+01,-1.838915836457074349e+01,-5.988430818085359597e+00,-3.319599471671232038e+01,-2.224725226954341650e+01,-6.818765037902307036e+00
3.362000000000000455e+02,-2.989267223349236602e+01,-1.843869153894218726e+01,-5.986871310699112492e+00,-3.321644115144784593e+01,-2.238351389227395316e+01,-6.816620431265061342e+00
3.363000000000000114e+02,-2.989687834016646306e+01,-1.848825308225718089e+01,-5.985331092722798729e+00,-3.323230171325753446e+01,-2.252156397542177046e+01,-6.810166373042103594e+00
3.364000000000000341e+02,-2.990100051573499229e+01,-1.853784243796904008e+01,-5.983819660112417615e+00,-3.326333607194602138e+01,-2.266561395659423539e+01,-6.801319572386803181e+00
3.365000000000000000e+02,-2.990503874862554667e+01,-1.858745904921866554e+01,-5.982346331352615287e+00,-3.329185241112391225e+01,-2.280456650494708271e+01,-6.790657227219023540e+00
3.366000000000000227e+02,-2.990899302750137778e+01,-1.863710235884106936e+01,-5.980920190005125647e+00,-3.330988455987235142e+01,-2.295342214946869319e+01,-6.776924403967649724e+00
3.367000000000000455e+02,-2.991286334126143842e+01,-1.868677180937133642e+01,-5.979550028705596709e+00,-3.333637995302791523e+01,-2.310801370126322496e+01,-6.762542506356857608e+00
3.368000000000000114e+02,-2.991664967904037553e+01,-1.873646684305104415e+01,-5.978244294954067506e+00,-3.336274567002647018e+01,-2.325564567380319048e+01,-6.744176043646193719e+00
3.369000000000000341e+02,-2.992035203020860834e+01,-1.878618690183447626e+01,-5.977011039033312656e+00,-3.338763793280090653e+01,-2.341158290136143094e+01,-6.722990497742985738e+00
3.370000000000000000e+02,-2.992397038437232837e+01,-1.883593142739490389e+01,-5.975857864376186157e+00,-3.294384353036309676e+01,-2.289356258579140047e+01,-6.690699015332128852e+00
3.371000000000000227e+02,-2.992750473137353850e+01,-1.888569986113085264e+01,-5.974791880687916112e+00,-3.297736020218567887e+01,-2.305685377625180976e+01,-6.673903826244213633e+00
3.372000000000000455e+02,-2.993095506129006722e+01,-1.893549164417234110e+01,-5.973819660112417829e+00,-3.301582129508398822e+01,-2.323141149736034450e+01,-6.649138792947508314e+00
3.373000000000000114e+02,-2.993432136443562896e+01,-1.898530621738730417e+01,-5.972947196712834916e+00,-3.304733215326950102e+01,-2.339932830622006321e+01,-6.622163202417678640e+00
3.374000000000000341e+02,-2.993760363135981706e+01,-1.903514302138759007e+01,-5.972179869516149431e+00,-3.308202628203147100e+01,-2.356919685253884822e+01,-6.595763799589057896e+00
3.375000000000000000e+02,-2.994080185284814988e+01,-1.908500149653549016e+01,-5.971522409349691252e+00,-3.311975162039342990e+01,-2.373792267164416714e+01,-6.570710638260319314e+00
3.376000000000000227e+02,-2.994391601992208862e+01,-1.913488108295002021e+01,-5.970978869674013367e+00,-3.315245032929654911e+01,-2.391670432794157719e+01,-6.546761745831410906e+00
3.377000000000000455e+02,-2.994694612383905863e+01,-1.918478122051294577e+01,-5.970552601591963437e+00,-3.319075450382020165e+01,-2.408496469360397896e+01,-6.524463728486881386e+00
3.378000000000000114e+02,-2.994989215609249911e+01,-1.923470134887543637e+01,-5.970246233188014173e+00,-3.322081877380179549e+01,-2.424511235575285895e+01,-6.502152069782998645e+00
3.379000000000000341e+02,-2.995275410841185249e+01,-1.928464090746410520e+01,-5.970061653325253737e+00,-3.325189098840419888e+01,-2.442192771560064912e+01,-6.481462647357888684e+00
3.380000000000000000e+02,-2.995553197276259638e+01,-1.933459933548728671e+01,-5.969999999999917151e+00,-3.272027686134723012e+01,-2.371076722240241352e+01,-6.456541711293842134e+00
3.381000000000000227e+02,-2.995822574134629690e+01,-1.938457607194159138e+01,-5.970061653325253737e+00,-3.276222541920476772e+01,-2.389240182102674126e+01,-6.446810910511999282e+00
3.382000000000000455e+02,-2.996083540660058731e+01,-1.943457055561789559e+01,-5.970246233188014173e+00,-3.279592110720911791e+01,-2.407343062270624756e+01,-6.434607527922570291e+00
3.383000000000000114e+02,-2.996336096119921777e+01,-1.948458222510792126e+01,-5.970552601591963437e+00,-3.282704073726154093e+01,-2.425349010965964069e+01,-6.425042575042746229e+00
3.384000000000000341e+02,-2.996580239805205892e+01,-1.953461051881024346e+01,-5.970978869674014256e+00,-3.285340366481892005e+01,-2.442291034352554746e+01,-6.416790620553911140e+00
3.385000000000000000e+02,-2.996815971030514092e+01,-1.958465487493684165e+01,-5.971522409349691252e+00,-3.289004500553420485e+01,-2.459233150681797042e+01,-6.411959287931566109e+00
3.386000000000000227e+02,-2.997043289134064992e+01,-1.963471473151939861e+01,-5.972179869516149431e+00,-3.291478189159652601e+01,-2.475458611043961810e+01,-6.408515156394487988e+00
3.387000000000000455e+02,-2.997262193477696357e+01,-1.968478952641534718e+01,-5.972947196712834916e+00,-3.293425311533236766e+01,-2.491286191429447072e+01,-6.406164672028112683e+00
3.388000000000000114e+02,-2.997472683446866526e+01,-1.973487869731457067e+01,-5.973819660112417829e+00,-3.295096187403119359e+01,-2.507103778364453106e+01,-6.406465279952819891e+00
3.389000000000000341e+02,-2.997674758450655830e+01,-1.978498168174542116e+01,-5.974791880687916112e+00,-3.295946897509389828e+01,-2.522065050647558593e+01,-6.409153740691679424e+00
3.390000000000000000e+02,-2.997868417921768014e+01,-1.983509791708106818e+01,-5.975857864376185269e+00,-3.244561397824925564e+01,-2.443595990315937883e+01,-6.407030714694971429e+00
3.391000000000000227e+02,-2.998053661316532370e+01,-1.988522684054603218e+01,-5.977011039033313544e+00,-3.245386300314293493e+01,-2.458997798987772754e+01,-6.416036628497797878e+00
3.392000000000000455e+02,-2.998230488114905867e+01,-1.993536788922225256e+01,-5.978244294954067506e+00,-3.246224602661452252e+01,-2.473814561018031100e+01,-6.422819827668782011e+00
3.393000000000000114e+02,-2.998398897820472797e+01,-1.998552050005552871e+01,-5.979550028705597597e+00,-3.246137897444867804e+01,-2.487832432429270924e+01,-6.428827821106994023e+00
3.394000000000000341e+02,-2.998558889960447260e+01,-2.003568410986183324e+01,-5.980920190005125647e+00,-3.246086416612111947e+01,-2.501868967771303787e+01,-6.436973628348134469e+00
3.395000000000000000e+02,-2.998710464085675298e+01,-2.008585815533362151e+01,-5.982346331352615287e+00,-3.245171451596382894e+01,-2.515827546605165921e+01,-6.444235181397478307e+00
3.396000000000000227e+02,-2.998853619770634538e+01,-2.013604207304616622e+01,-5.983819660112417615e+00,-3.244318940405032237e+01,-2.531233527320360821e+01,-6.453124113143464236e+00
3.397000000000000455e+02,-2.998988356613435968e+01,-2.018623529946384565e+01,-5.985331092722798729e+00,-3.243922504962372244e+01,-2.545710874450549710e+01,-6.462908195502161668e+00
3.398000000000000114e+02,-2.999114674235826428e+01,-2.023643727094662026e+01,-5.986871310699112492e+00,-3.242988173673099084e+01,-2.559980497704388469e+01,-6.472973886785092112e+00
3.399000000000000341e+02,-2.999232572283187181e+01,-2.028664742375609009e+01,-5.988430818085359597e+00,-3.241573181154502947e+01,-2.574407023155299612e+01,-6.483153513073265373e+00
3.400000000000000000e+02,-2.999342050424536765e+01,-2.033686519406206017e+01,-5.989999999999916724e+00,-3.200797402904569111e+01,-2.497850708755984073e+01,-6.485760652580146335e+00
3.401000000000000227e+02,-2.999443108352531340e+01,-2.038709001794885012e+01,-5.991569181914473852e+00,-3.197274231821608481e+01,-2.512434365555701987e+01,-6.500037410585175479e+00
3.402000000000000455e+02,-2.999535745783466112e+01,-2.043732133142149010e+01,-5.993128689300721845e+00,-3.194190696111872896e+01,-2.526768996294149972e+01,-6.510742542307392355e+00
