时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
8.300000000000000711e+00,-5.336398427284592048e-16,-2.905000000000001581e+00,-8.253310927228825200e-01,-5.401463018682588491e-01,-2.782810348623513175e+00,-1.181177901707106681e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.992656228697655685e+00,-6.734474705523781912e-01,-4.249352162894419749e+00
8.400000000000000355e+00,-5.400692384239827764e-16,-2.940000000000001723e+00,-8.338196601125016372e-01,-4.058294658747050865e-01,-2.849138920105812378e+00,-1.219547783480235292e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.245322126847036692e+00,-7.097223135089978374e-01,-4.632689944099620760e+00
8.500000000000000000e+00,-5.464986341195063481e-16,-2.975000000000001865e+00,-8.423463313526988738e-01,-2.899571037459851008e-01,-2.899463541754951912e+00,-1.263132962821554184e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.349523045615782735e+00,-7.575613911386535060e-01,-5.096596935407535334e+00
8.599999999999999645e+00,-5.529280298150299197e-16,-3.010000000000002007e+00,-8.509201900052096867e-01,-1.899955575729456725e-01,-2.959360675453776235e+00,-1.315404141976957098e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.330966466819402783e+00,-8.862477733576382688e-01,-5.549422145255086036e+00
8.700000000000001066e+00,-5.593574255105534913e-16,-3.045000000000002149e+00,-8.595500287056816457e-01,-1.122701549969343793e-01,-3.010175662507776906e+00,-1.368879052043946221e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.194303181194404928e+00,-1.046552800532864813e+00,-5.991312940629529571e+00
8.800000000000000711e+00,-5.657868212060770629e-16,-3.080000000000002292e+00,-8.682442949541512300e-01,-5.857214113421494589e-02,-3.075721548487204249e+00,-1.424360006313994731e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.944716799976065058e+00,-1.271221505068790947e+00,-6.403554992898206066e+00
8.900000000000000355e+00,-5.722162169016006345e-16,-3.115000000000002434e+00,-8.770110390333970551e-01,-1.684023245220400006e-02,-3.131816708480357203e+00,-1.459881143825071836e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.623486913935180187e+00,-1.487094929093015327e+00,-6.754772201405257803e+00
9.000000000000000000e+00,-5.786456125971242061e-16,-3.150000000000002576e+00,-8.858578643762697880e-01,-1.983175447989578566e-01,-3.406921374337636976e+00,-1.497211449677448680e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.240935039167359921e+00,-1.730274278898898510e+00,-7.013625744198218825e+00
9.099999999999999645e+00,-5.850750082926477777e-16,-3.185000000000002718e+00,-8.947918806880000853e-01,-1.348683322748790714e-01,-3.508142163313089590e+00,-1.548244274584918756e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.795328077186575833e+00,-1.932119442753726934e+00,-7.196214689743649195e+00
9.200000000000001066e+00,-5.915044039881713493e-16,-3.220000000000002860e+00,-9.038196601125016993e-01,-7.683168680095793512e-02,-3.612981915734949645e+00,-1.581614861581712717e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.342696517616809526e+00,-2.088679880930228272e+00,-7.278428038111620424e+00
9.300000000000000711e+00,-5.979337996836949210e-16,-3.255000000000003002e+00,-9.129471967129189069e-01,-3.236553536551778354e-02,-3.714952553555208592e+00,-1.603079406078009583e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.877766315860088353e+00,-2.177581880462232444e+00,-7.295926739756805723e+00
9.400000000000000355e+00,-6.043631953792184926e-16,-3.290000000000003144e+00,-9.221798695162333193e-01,7.842621069480739879e-03,-3.810642751313819243e+00,-1.615198872630898119e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.440564745922481071e+00,-2.212757485163816540e+00,-7.243630189839474376e+00
9.500000000000000000e+00,-6.107925910747420642e-16,-3.325000000000003286e+00,-9.315224093497750379e-01,3.739266636175397895e-02,-3.904496956727765422e+00,-1.612533939943930017e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.032938526319112427e+00,-2.218553009888051264e+00,-7.143959754789229954e+00
9.600000000000001421e+00,-6.172219867702656358e-16,-3.360000000000003428e+00,-9.409788696740977176e-01,5.781125352164039055e-02,-3.985399106890010312e+00,-1.618730153895601820e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,6.653653699795598619e-01,-2.185726456986913036e+00,-6.984132211675118107e+00
9.700000000000001066e+00,-6.236513824657892074e-16,-3.395000000000003570e+00,-9.505526015920472416e-01,8.136536770097504978e-02,-4.048581418716818980e+00,-1.617967899353528249e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.682419893290502788e-01,-2.132554092525920542e+00,-6.804976431984897545e+00
9.800000000000000711e+00,-6.300807781613127790e-16,-3.430000000000003713e+00,-9.602462331880979862e-01,9.429386408238775441e-02,-4.106410774017760446e+00,-1.605974345082333610e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.018489662317709765e-01,-2.080822193404900933e+00,-6.588994370005629264e+00
9.900000000000000355e+00,-6.365101738568363506e-16,-3.465000000000003855e+00,-9.700616533253382245e-01,1.063997962488410637e-01,-4.147558103437895660e+00,-1.600009730447427225e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.195215061334266998e-01,-2.020565325857158534e+00,-6.350213218369368029e+00
1.000000000000000000e+01,-6.429395695523599222e-16,-3.500000000000003997e+00,-9.800000000000006484e-01,3.885782821927108444e-01,-3.769650148671926715e+00,-1.579837373414787471e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-2.941929532943536318e-01,-1.959302755294800136e+00,-6.092999569143080052e+00
1.010000000000000142e+01,-6.493689652478834939e-16,-3.535000000000004139e+00,-9.900616533253381313e-01,3.873702292728564145e-01,-3.818191985773861319e+00,-1.565846783498024308e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-4.552303848182908119e-01,-1.901099120292427669e+00,-5.809993400984643230e+00
1.020000000000000107e+01,-6.557983609434070655e-16,-3.570000000000004281e+00,-1.000246233188097911e+00,3.754317078457899970e-01,-3.868022414860659453e+00,-1.554196837135180864e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-5.985332913200328564e-01,-1.859099222259469331e+00,-5.520538651341902359e+00
1.030000000000000071e+01,-6.622277566389306371e-16,-3.605000000000004423e+00,-1.010552601592047184e+00,3.588101697563877979e-01,-3.899840610183477274e+00,-1.531183996429665184e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.130735316915031152e-01,-1.784268958338059097e+00,-5.228824573025041111e+00
1.040000000000000036e+01,-6.686571523344542087e-16,-3.640000000000004565e+00,-1.020978869674097567e+00,3.466499380603620950e-01,-3.922968960050438714e+00,-1.498518172258060943e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.793926359386365021e-01,-1.669586473290684436e+00,-4.936674818955264499e+00
1.050000000000000000e+01,-6.750865480299777803e-16,-3.675000000000004707e+00,-1.031522409349775016e+00,3.439068521614829788e-01,-3.945651524892503925e+00,-1.480788148157123896e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.828252262464938660e-01,-1.502501037639958570e+00,-4.672754060512848362e+00
1.060000000000000142e+01,-6.815159437255013519e-16,-3.710000000000004849e+00,-1.042179869516233426e+00,3.309583544724939985e-01,-3.964713818731986805e+00,-1.462397035379812804e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.369569137488424238e-01,-1.263430669059977696e+00,-4.437137047399072109e+00
1.070000000000000107e+01,-6.879453394210249235e-16,-3.745000000000004992e+00,-1.052947196712918920e+00,3.189922659507407054e-01,-3.982480341595059148e+00,-1.454557320556985722e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-6.045265073335345241e-01,-9.606233824435970181e-01,-4.281664840432738650e+00
1.080000000000000071e+01,-6.943747351165484951e-16,-3.780000000000005134e+00,-1.063819660112501841e+00,3.158410274824126063e-01,-4.004149789899959622e+00,-1.457589898031146802e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-3.608043423768487190e-01,-6.313242629788244908e-01,-4.214107161892359343e+00
1.090000000000000036e+01,-7.008041308120720667e-16,-3.815000000000005276e+00,-1.074791880688000134e+00,3.131402674267820818e-01,-4.026692952815055904e+00,-1.466621713390123816e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.333008386716823257e-02,-3.334521823770618676e-01,-4.264351075651320322e+00
1.100000000000000000e+01,-7.072335265075956384e-16,-3.850000000000005418e+00,-1.085857864376269744e+00,3.391192252708554594e-02,-4.254413854327025568e+00,-1.485294022901739730e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,4.311384555245498240e-01,-1.475252841631731482e-01,-4.442331536405193404e+00
1.110000000000000142e+01,-7.136629222031192100e-16,-3.885000000000005560e+00,-1.097011039033397140e+00,5.645111230334613067e-02,-4.294799137923655863e+00,-1.520220110858244711e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,9.198605504373993380e-01,-1.175761531160080947e-01,-4.736682165896911378e+00
1.120000000000000107e+01,-7.200923178986427816e-16,-3.920000000000005702e+00,-1.108244294954151332e+00,9.661829216654566066e-02,-4.337976415369915628e+00,-1.564332813452746995e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.403198486308573578e+00,-1.825985258168359437e-01,-5.136487601065388375e+00
1.130000000000000071e+01,-7.265217135941663532e-16,-3.955000000000005844e+00,-1.119550028705681877e+00,1.417814463251270418e-01,-4.388102973439805154e+00,-1.604765127728377649e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.794358531028064974e+00,-2.741576585195602545e-01,-5.579541132558463623e+00
1.140000000000000036e+01,-7.329511092896899248e-16,-3.990000000000005986e+00,-1.130920190005209935e+00,1.964049684046342281e-01,-4.436531210037557571e+00,-1.654789726208057754e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.077463864543859895e+00,-3.202282090389748648e-01,-5.982664180834897039e+00
1.150000000000000000e+01,-7.393805049852134964e-16,-4.025000000000005684e+00,-1.142346331352698918e+00,2.531205341376243645e-01,-4.481660028163836351e+00,-1.700952995466529893e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.245154359286822388e+00,-3.162064446909685356e-01,-6.321452177317426369e+00
1.160000000000000142e+01,-7.458099006807370680e-16,-4.060000000000005826e+00,-1.153819660112501921e+00,2.955015239631778590e-01,-4.519987054789658565e+00,-1.746348024267535770e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.294730182267354923e+00,-2.718684558073234392e-01,-6.563745265397815665e+00
1.170000000000000107e+01,-7.522392963762606396e-16,-4.095000000000005969e+00,-1.165331092722882600e+00,3.420513824637282374e-01,-4.543927039409214608e+00,-1.781696920517579663e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.281785436591414307e+00,-2.000876579003383893e-01,-6.732406444824529324e+00
1.180000000000000071e+01,-7.586686920717842113e-16,-4.130000000000006111e+00,-1.176871310699196149e+00,3.860249512156058160e-01,-4.552182724414901571e+00,-1.807694892316122015e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.211988363632790389e+00,-1.313297779826147205e-01,-6.869621524788579237e+00
1.190000000000000036e+01,-7.650980877673077829e-16,-4.165000000000006253e+00,-1.188430818085443930e+00,4.291591622786767313e-01,-4.545586568824254492e+00,-1.838141195445827769e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,2.102598972338266758e+00,-8.524194080663810569e-02,-7.001258534782674126e+00
1.200000000000000000e+01,-7.715274834628313545e-16,-4.200000000000006395e+00,-1.200000000000000844e+00,1.976439128969895431e-01,-4.672704198623356397e+00,-1.846646229965488217e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.956755501622808424e+00,-8.671464805920935104e-02,-7.139185847901278414e+00
1.210000000000000142e+01,-7.779568791583549261e-16,-4.235000000000006537e+00,-1.211569181914557758e+00,2.513932369697594593e-01,-4.660499236521898681e+00,-1.881612089557073375e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.756605295941916500e+00,-1.341528453352650030e-01,-7.273998197595634707e+00
1.220000000000000107e+01,-7.843862748538784977e-16,-4.270000000000006679e+00,-1.223128689300805538e+00,2.952554730457993548e-01,-4.643154385744661994e+00,-1.901194611659577927e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.503829326167033908e+00,-2.260701955148528564e-01,-7.406600877693212404e+00
1.230000000000000071e+01,-7.908156705494020693e-16,-4.305000000000006821e+00,-1.234668907277119088e+00,3.338583517055594418e-01,-4.625464601318504343e+00,-1.922271585938958305e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,1.194868655557984827e+00,-3.507042772977014833e-01,-7.497643328427676224e+00
1.240000000000000036e+01,-7.972450662449256409e-16,-4.340000000000006963e+00,-1.246180339887499766e+00,3.600142853031396695e-01,-4.607019682175658382e+00,-1.959301427821475095e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,8.157922628934323184e-01,-4.771851273402519800e-01,-7.527857889230158861e+00
1.250000000000000000e+01,-8.036744619404492125e-16,-4.375000000000007105e+00,-1.257653668647302769e+00,3.651785387967939611e-01,-4.588892190084577827e+00,-1.973641906908476740e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,3.754700637606566693e-01,-5.587359700714349398e-01,-7.473579905188570294e+00
1.260000000000000142e+01,-8.101038576359727842e-16,-4.410000000000007248e+00,-1.269079809994791752e+00,3.503631075061154898e-01,-4.580551417847452456e+00,-1.976688261397779867e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.883824080645433774e-02,-5.576743053815530482e-01,-7.328612459958996794e+00
1.270000000000000107e+01,-8.165332533314963558e-16,-4.445000000000007390e+00,-1.280449971294319811e+00,3.327352802501404305e-01,-4.576553573084248150e+00,-1.976320659588671091e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-4.727389860475895711e-01,-4.398539775632360205e-01,-7.152539933261905070e+00
1.280000000000000071e+01,-8.229626490270199274e-16,-4.480000000000007532e+00,-1.291755705045850355e+00,3.067655737818655859e-01,-4.575965266859356895e+00,-1.978019641378850668e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-7.685021425412120744e-01,-2.108811125290986077e-01,-6.976909952562801109e+00
1.290000000000000036e+01,-8.293920447225434990e-16,-4.515000000000007674e+00,-1.302988960966604548e+00,2.638745224861776539e-01,-4.579205865011058307e+00,-1.969571035462452935e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-9.499509158273372611e-01,9.117084401700777108e-02,-6.851456368557785837e+00
1.300000000000000000e+01,-8.358214404180670706e-16,-4.550000000000007816e+00,-1.314142135623731944e+00,6.567203435356427921e-02,-4.689123082818935195e+00,-1.965920669221734585e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-1.008687720870852900e+00,4.173399990535718307e-01,-6.803920385236004620e+00
1.310000000000000142e+01,-8.422508361135906422e-16,-4.585000000000007958e+00,-1.325208119312001553e+00,1.100279273147701346e-02,-4.673740210862307620e+00,-1.983002891598327322e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-9.614454857636448581e-01,7.270925465336007809e-01,-6.836091196494670896e+00
1.320000000000000107e+01,-8.486802318091142138e-16,-4.620000000000008100e+00,-1.336180339887499846e+00,-3.666792892100136092e-02,-4.662628957149584252e+00,-2.003778099595974194e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-8.432038054061127275e-01,9.662468524838500050e-01,-6.955071202441311051e+00
1.330000000000000071e+01,-8.551096275046377854e-16,-4.655000000000008242e+00,-1.347052803287082767e+00,-7.508667880800692918e-02,-4.653216913886478956e+00,-2.020597417156509312e+00,7.071067811865469621e-02,-2.792893218813451983e-01,-1.000000000000000056e-01,-6.905621337905906154e-01,1.117426466309464184e+00,-7.137783233193634835e+00
