Time(s),True Position X(m),True Position Y(m),True Position Z(m),UKF Estimated Position X(m),UKF Estimated Position Y(m),UKF Estimated Position Z(m)
9.240000000000000568e+01,1.549779318982330700e+01,-7.695308703221853008e+00,-5.996180339887415833e+00,1.766846762376209767e+01,-6.234186989774130438e+00,-5.944052892648713282e+00
9.250000000000000000e+01,1.554081028119390240e+01,-7.671946311531852913e+00,-5.997653668647218161e+00,1.777293573994901266e+01,-6.176759514125606643e+00,-5.944336205029813414e+00
9.260000000000000853e+01,1.558378374401660516e+01,-7.648733192939433323e+00,-5.999079809994707801e+00,1.787775843802854325e+01,-6.119479034304625031e+00,-5.944683781168627945e+00
9.270000000000000284e+01,1.562671345764972308e+01,-7.625669608114121090e+00,-6.000449971294235851e+00,1.798291459579530738e+01,-6.062346103914237005e+00,-5.945097367795440846e+00
9.280000000000001137e+01,1.566959930157437242e+01,-7.602755816046274262e+00,-6.001755705045765943e+00,1.808839227034646058e+01,-6.005360089749984809e+00,-5.945578856499622589e+00
9.290000000000000568e+01,1.571244115539482955e+01,-7.579992074044172412e+00,-6.002988960966520793e+00,1.819417795132986271e+01,-5.948530153277815202e+00,-5.946122626005124090e+00
9.300000000000000000e+01,1.575523889883886497e+01,-7.557378637731119397e+00,-6.004142135623647292e+00,1.792104039050992981e+01,-6.074254845884758502e+00,-5.958287131444364171e+00
9.310000000000000853e+01,1.579799241175808966e+01,-7.534915761042567439e+00,-6.005208119311917336e+00,1.802805385433029528e+01,-6.014169111149413993e+00,-5.959033164548067418e+00
9.320000000000000284e+01,1.584070157412827662e+01,-7.512603696223285610e+00,-6.006180339887415620e+00,1.813544286363865154e+01,-5.954097721414239430e+00,-5.959838220540341069e+00
9.330000000000001137e+01,1.588336626604971258e+01,-7.490442693824507003e+00,-6.007052803286998532e+00,1.824318722067224030e+01,-5.894050229070479929e+00,-5.960704857042468774e+00
9.340000000000000568e+01,1.592598636774752130e+01,-7.468433002701125645e+00,-6.007820130483684018e+00,1.835126973051312405e+01,-5.834039647171284315e+00,-5.961630639896473127e+00
9.350000000000000000e+01,1.596856175957201351e+01,-7.446574870008905833e+00,-6.008477590650142197e+00,1.845967764570503533e+01,-5.774086601112941253e+00,-5.962611678332539356e+00
9.360000000000000853e+01,1.601109232199901911e+01,-7.424868541201686156e+00,-6.009021130325820081e+00,1.856840753039991654e+01,-5.714216626987671077e+00,-5.963645860651773489e+00
9.370000000000000284e+01,1.605357793563020863e+01,-7.403314260028654559e+00,-6.009447398407870011e+00,1.867745698708686319e+01,-5.654459618737927684e+00,-5.964738237477693161e+00
9.380000000000001137e+01,1.609601848119345391e+01,-7.381912268531580779e+00,-6.009753766811819276e+00,1.878681353623327510e+01,-5.594846054951826630e+00,-5.965889621507091789e+00
9.390000000000000568e+01,1.613841383954313002e+01,-7.360662807042126943e+00,-6.009938346674579712e+00,1.889646699469944480e+01,-5.535392124835976091e+00,-5.967098723136285088e+00
9.400000000000000000e+01,1.618076389166049722e+01,-7.339566114179108425e+00,-6.009999999999916298e+00,1.850123213330816085e+01,-5.756419968473744930e+00,-5.963365581128304171e+00
9.410000000000000853e+01,1.622306851865397448e+01,-7.318622426845870166e+00,-6.009938346674579712e+00,1.860940219484672298e+01,-5.695335987487659679e+00,-5.962508761497570475e+00
9.420000000000000284e+01,1.626532760175952674e+01,-7.297831980227577731e+00,-6.009753766811819276e+00,1.871788737818481962e+01,-5.634313875998689269e+00,-5.961695379849825116e+00
9.430000000000001137e+01,1.630754102234097047e+01,-7.277195007788591852e+00,-6.009447398407870011e+00,1.882668751318849587e+01,-5.573357782491640933e+00,-5.960922355483635471e+00
9.440000000000000568e+01,1.634970866189030403e+01,-7.256711741269867844e+00,-6.009021130325820081e+00,1.893580465165471338e+01,-5.512475135348811506e+00,-5.960184447865028545e+00
9.450000000000000000e+01,1.639183040202806652e+01,-7.236382410686312383e+00,-6.008477590650142197e+00,1.904524838453586000e+01,-5.451668850677329203e+00,-5.959484217333034906e+00
9.460000000000000853e+01,1.643390612450364330e+01,-7.216207244324236214e+00,-6.007820130483684018e+00,1.915501674437386015e+01,-5.390947769843638326e+00,-5.958821097246250531e+00
9.470000000000000284e+01,1.647593571119560352e+01,-7.196186468738778430e+00,-6.007052803286998532e+00,1.926510522821348559e+01,-5.330321442106445318e+00,-5.958193016761434535e+00
9.480000000000001137e+01,1.651791904411204115e+01,-7.176320308751355626e+00,-6.006180339887415620e+00,1.937551446440721747e+01,-5.269789768801729224e+00,-5.957605409316965250e+00
9.490000000000000568e+01,1.655985600539090541e+01,-7.156608987447139469e+00,-6.005208119311917336e+00,1.948624741944257721e+01,-5.209354171957517821e+00,-5.957056723871463788e+00
9.500000000000000000e+01,1.660174647730031694e+01,-7.137052726172566253e+00,-6.004142135623647292e+00,1.887222745596354301e+01,-5.724558355921470998e+00,-5.962194959032014907e+00
9.510000000000000853e+01,1.664359034223891953e+01,-7.117651744532834002e+00,-6.002988960966519905e+00,1.897896330002072318e+01,-5.672517147020187167e+00,-5.963304990300965613e+00
9.520000000000000284e+01,1.668538748273618211e+01,-7.098406260389445777e+00,-6.001755705045765943e+00,1.908601201078843701e+01,-5.620720723821431619e+00,-5.964465338859227472e+00
9.530000000000001137e+01,1.672713778145276464e+01,-7.079316489857756522e+00,-6.000449971294235851e+00,1.919336698312132228e+01,-5.569158582440653760e+00,-5.965677577537547904e+00
9.540000000000000568e+01,1.676884112118082015e+01,-7.060382647304546566e+00,-5.999079809994707801e+00,1.930101257925295499e+01,-5.517817386856837203e+00,-5.966936378059092050e+00
9.550000000000000000e+01,1.681049738484433576e+01,-7.041604945345625310e+00,-5.997653668647218161e+00,1.940895148095282252e+01,-5.466697951027679636e+00,-5.968245650245115996e+00
9.560000000000000853e+01,1.685210645549944530e+01,-7.022983594843434929e+00,-5.996180339887415833e+00,1.951719064343791388e+01,-5.415796471675442092e+00,-5.969602858854393901e+00
9.570000000000000284e+01,1.689366821633478821e+01,-7.004518804904675378e+00,-5.994668907277034720e+00,1.962574282489755717e+01,-5.365113772562242644e+00,-5.971007920379580725e+00
9.580000000000001137e+01,1.693518255067180434e+01,-6.986210782877979142e+00,-5.993128689300720957e+00,1.973462245425641015e+01,-5.314643412511991016e+00,-5.972462431013237705e+00
9.590000000000000568e+01,1.697664934196508213e+01,-6.968059734351555790e+00,-5.991569181914473852e+00,1.984385558517990944e+01,-5.264384225643375714e+00,-5.973964718163028209e+00
9.600000000000000000e+01,1.701806847380269261e+01,-6.950065863150891587e+00,-5.989999999999916724e+00,1.948707974189752790e+01,-5.457313485491027016e+00,-5.947237120948915212e+00
9.610000000000000853e+01,1.705943982990647356e+01,-6.932229371336488200e+00,-5.988430818085359597e+00,1.959657359597198933e+01,-5.408004226624186117e+00,-5.946184535399900994e+00
9.620000000000000284e+01,1.710076329413241680e+01,-6.914550459201544541e+00,-5.986871310699111604e+00,1.970656608205104021e+01,-5.358838095350606068e+00,-5.945166682549370307e+00
9.630000000000001137e+01,1.714203875047094883e+01,-6.897029325269741662e+00,-5.985331092722798729e+00,1.981707410966336624e+01,-5.309811116979091139e+00,-5.944183358120351812e+00
9.640000000000000568e+01,1.718326608304726832e+01,-6.879666166293013418e+00,-5.983819660112417615e+00,1.992812593183627712e+01,-5.260916777829223179e+00,-5.943240998422218979e+00
9.650000000000000000e+01,1.722444517612168369e+01,-6.862461177249322475e+00,-5.982346331352615287e+00,2.003973471941409912e+01,-5.212155403552490185e+00,-5.942338918792753333e+00
9.660000000000000853e+01,1.726557591408992920e+01,-6.845414551340470055e+00,-5.980920190005125647e+00,2.015191249979550037e+01,-5.163527045622199552e+00,-5.941475910287380202e+00
9.670000000000000284e+01,1.730665818148347412e+01,-6.828526479989948328e+00,-5.979550028705597597e+00,2.026466608170366612e+01,-5.115028747299664502e+00,-5.940651100216534530e+00
9.680000000000001137e+01,1.734769186296987797e+01,-6.811797152840762593e+00,-5.978244294954067506e+00,2.037801353562070972e+01,-5.066656429676587692e+00,-5.939868104905446700e+00
9.690000000000000568e+01,1.738867684335309249e+01,-6.795226757753320967e+00,-5.977011039033312656e+00,2.049197500330397759e+01,-5.018401954453128866e+00,-5.939126918064140170e+00
9.700000000000000000e+01,1.742961300757378851e+01,-6.778815480803322302e+00,-5.975857864376186157e+00,2.009865269877329297e+01,-5.208111396647521651e+00,-5.931174781294098253e+00
9.710000000000000853e+01,1.747050024070968277e+01,-6.762563506279656522e+00,-5.974791880687916112e+00,2.021201353732881500e+01,-5.160599256093018283e+00,-5.929101585316193024e+00
9.720000000000000284e+01,1.751133842797586126e+01,-6.746471016682342281e+00,-5.973819660112417829e+00,2.032607782081430514e+01,-5.113131777277331480e+00,-5.927062964709179482e+00
9.730000000000001137e+01,1.755212745472509539e+01,-6.730538192720484147e+00,-5.972947196712834916e+00,2.044086161102144672e+01,-5.065688345344618426e+00,-5.925056534376615502e+00
9.740000000000000568e+01,1.759286720644816171e+01,-6.714765213310231573e+00,-5.972179869516149431e+00,2.055639233658978071e+01,-5.018245791617999885e+00,-5.923083412226478828e+00
