时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
6.654000000000000000e+03,-5.319474380685532196e+03,-3.271243546955961392e+03,0.000000000000000000e+00,-5.327813106479630733e+03,-3.292841220619461637e+03,-3.201274037299672415e+00,-0.000000000000000000e+00,-2.500000000000000000e-01,1.000000000000000021e-02,-4.222459683787539442e-01,-3.011690091733272734e+00,-1.275190513925755909e+01
6.655000000000000000e+03,-5.319474380685532196e+03,-3.271354741882325925e+03,0.000000000000000000e+00,-5.328251212190099977e+03,-3.291583596165298331e+03,-3.704326451579763813e+00,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,-3.994674068629501473e+00,-1.562928984561921641e+00,-1.524828539847162467e+01
6.656000000000000000e+03,-5.319474380685532196e+03,-3.271465936809479444e+03,0.000000000000000000e+00,-5.328182600194725637e+03,-3.290683347543732452e+03,-2.944336423857865981e+00,1.000000000000000021e-02,-2.500000000000000000e-01,1.000000000000000021e-02,-2.931417244271354861e+00,-6.495133286512837500e-01,-1.148264151484206153e+01
6.657000000000000000e+03,-5.319474380685532196e+03,-3.271577131735843068e+03,0.000000000000000000e+00,-5.328050437291364688e+03,-3.290629830972592117e+03,-3.710738715792970766e+00,0.000000000000000000e+00,-2.399999999999999911e-01,-0.000000000000000000e+00,-1.680870431716042779e+00,-2.074164764764389712e+00,-1.454673812333466998e+01
6.658000000000000000e+03,-5.319474380685532196e+03,-3.271688326662207146e+03,0.000000000000000000e+00,-5.329589516468244256e+03,-3.288765358186609319e+03,-3.812504262279833966e+00,1.000000000000000021e-02,-2.399999999999999911e-01,1.000000000000000021e-02,-4.841060649765377200e+00,1.858384165357233053e+00,-1.455685941394303740e+01
6.659000000000000000e+03,-5.319380879412191462e+03,-3.271799521589360666e+03,0.000000000000000000e+00,-5.329281050280873387e+03,-3.286868259282938197e+03,-3.544176296269025528e+00,1.000000000000000021e-02,-2.399999999999999911e-01,0.000000000000000000e+00,-3.113325577208983841e+00,3.828265994453435628e+00,-1.298737463131771541e+01
6.660000000000000000e+03,-5.319474380685532196e+03,-3.271910716515724744e+03,0.000000000000000000e+00,-5.331788015545715098e+03,-3.285266734858493237e+03,-3.812022959271494926e+00,0.000000000000000000e+00,-2.300000000000000100e-01,-0.000000000000000000e+00,-2.029153943413727124e+00,4.282868550707561006e+00,-1.704119053532561168e+01
6.661000000000000000e+03,-5.319380879412191462e+03,-3.272021911442878718e+03,0.000000000000000000e+00,-5.331279803412408000e+03,-3.280726098596065640e+03,-3.472578711716700184e+00,1.000000000000000021e-02,-2.300000000000000100e-01,1.000000000000000021e-02,5.161180033517469290e-02,6.966607146751082169e+00,-1.509015398273570874e+01
6.662000000000000000e+03,-5.319380879412191462e+03,-3.272133106369242341e+03,0.000000000000000000e+00,-5.328497844376853209e+03,-3.280311076450431756e+03,-4.046215694784159211e+00,1.000000000000000021e-02,-2.300000000000000100e-01,0.000000000000000000e+00,4.486781297287524950e+00,3.249100178568092190e+00,-1.590824016495293058e+01
6.663000000000000000e+03,-5.319380879412191462e+03,-3.272244301295606419e+03,0.000000000000000000e+00,-5.327781337936884483e+03,-3.279774692198981938e+03,-4.074347364905328561e+00,1.000000000000000021e-02,-2.300000000000000100e-01,0.000000000000000000e+00,-1.152644056370909942e+00,1.090235957013853341e+00,-1.542469290804117854e+01
6.664000000000000000e+03,-5.319380879412191462e+03,-3.272355496222760394e+03,0.000000000000000000e+00,-5.326819736869445478e+03,-3.279580818832583191e+03,-2.925668625150320779e+00,1.000000000000000021e-02,-2.300000000000000100e-01,0.000000000000000000e+00,-2.917043480787820942e-01,7.656254375632207676e-01,-1.223797412268199736e+01
6.665000000000000000e+03,-5.319380879412191462e+03,-3.272466691149124017e+03,0.000000000000000000e+00,-5.327489727238214073e+03,-3.281614562888948967e+03,-3.735168027102439225e+00,1.000000000000000021e-02,-2.300000000000000100e-01,0.000000000000000000e+00,-7.416247075702485647e-01,-2.986718453831688880e+00,-1.697517835046680901e+01
6.666000000000000000e+03,-5.319380879412191462e+03,-3.272577886075488095e+03,0.000000000000000000e+00,-5.329185712542302099e+03,-3.281033124523182323e+03,-3.661924278179110814e+00,1.000000000000000021e-02,-2.300000000000000100e-01,0.000000000000000000e+00,-4.454649065277549447e+00,-3.752121515900707083e-01,-1.273922370660451975e+01
6.667000000000000000e+03,-5.319380879412191462e+03,-3.272689081002642070e+03,0.000000000000000000e+00,-5.331330376350478218e+03,-3.283695365543763273e+03,-3.575919316153278515e+00,1.000000000000000021e-02,-2.200000000000000011e-01,0.000000000000000000e+00,-5.727975551433599044e+00,-3.744322228548679909e+00,-1.578979082233627551e+01
6.668000000000000000e+03,-5.319380879412191462e+03,-3.272800275929005693e+03,0.000000000000000000e+00,-5.334610172725880147e+03,-3.283294807245961692e+03,-3.405482232182324154e+00,1.000000000000000021e-02,-2.200000000000000011e-01,0.000000000000000000e+00,-7.022527819881288380e+00,-6.237737098040624373e-01,-1.309743209815724541e+01
6.669000000000000000e+03,-5.319287378140181318e+03,-3.272911470855369771e+03,0.000000000000000000e+00,-5.335674040006573705e+03,-3.285992509885768868e+03,-3.607949180485572782e+00,2.000000000000000042e-02,-2.200000000000000011e-01,1.000000000000000021e-02,-5.076601579176839074e+00,-4.701539538706302146e+00,-1.563156046369706509e+01
6.670000000000000000e+03,-5.319287378140181318e+03,-3.273022665782523291e+03,0.000000000000000000e+00,-5.337643333083804464e+03,-3.285598396280070574e+03,-3.610183123043679387e+00,1.000000000000000021e-02,-2.200000000000000011e-01,-0.000000000000000000e+00,-7.294619589659879999e+00,-9.131565748163568141e-01,-1.397627889765423248e+01
6.671000000000000000e+03,-5.319287378140181318e+03,-3.273133860708886914e+03,0.000000000000000000e+00,-5.338572443249739081e+03,-3.287659071758915161e+03,-3.621635985106518518e+00,1.000000000000000021e-02,-2.200000000000000011e-01,1.000000000000000021e-02,-8.095422175160232214e+00,-3.849154765004755063e+00,-1.514251030254836117e+01
6.672000000000000000e+03,-5.319380879412191462e+03,-3.273133860708886914e+03,0.000000000000000000e+00,-5.342167970643563422e+03,-3.287892032276985447e+03,-3.206143571844203066e+00,2.000000000000000042e-02,-2.200000000000000011e-01,0.000000000000000000e+00,-8.871953585506350493e+00,1.716648047675651267e-01,-1.184958732615387689e+01
6.673000000000000000e+03,-5.319380879412191462e+03,-3.273245055635250992e+03,0.000000000000000000e+00,-5.343573766143159446e+03,-3.288220050569526393e+03,-3.375366366765975457e+00,2.000000000000000042e-02,-2.099999999999999922e-01,0.000000000000000000e+00,-1.027256188379658219e+01,-1.550781285216671135e+00,-1.397252259068239155e+01
6.674000000000000000e+03,-5.319287378140181318e+03,-3.273356250562404966e+03,0.000000000000000000e+00,-5.344626755375209541e+03,-3.288852708423194144e+03,-3.200318130732851429e+00,1.000000000000000021e-02,-2.099999999999999922e-01,0.000000000000000000e+00,-1.111384123534288371e+01,-1.926377934389707169e+00,-9.398897535536857362e+00
6.675000000000000000e+03,-5.319287378140181318e+03,-3.273467445488769044e+03,0.000000000000000000e+00,-5.348092333975493602e+03,-3.288870184232214342e+03,-2.505087718323574464e+00,2.000000000000000042e-02,-2.099999999999999922e-01,0.000000000000000000e+00,-7.160646399852538480e+00,-2.859740954863102758e+00,-8.825715674010627509e+00
6.676000000000000000e+03,-5.319287378140181318e+03,-3.273578640415922564e+03,0.000000000000000000e+00,-5.347383389302719479e+03,-3.290559354049939884e+03,-3.330118205996782876e+00,2.000000000000000042e-02,-2.099999999999999922e-01,0.000000000000000000e+00,-6.464439581580468719e+00,-3.691078084041887308e+00,-1.346735255900155437e+01
6.677000000000000000e+03,-5.319287378140181318e+03,-3.273689835342286187e+03,0.000000000000000000e+00,-5.346292577640769196e+03,-3.289332362693248342e+03,-2.898502981364821096e+00,2.000000000000000042e-02,-2.099999999999999922e-01,-0.000000000000000000e+00,-2.974137518007295977e+00,-3.936074747153642250e-02,-1.166964232876378560e+01
6.678000000000000000e+03,-5.319287378140181318e+03,-3.273801030268650720e+03,0.000000000000000000e+00,-5.345389042790590793e+03,-3.289556264229788212e+03,-3.856451884725323964e+00,2.000000000000000042e-02,-2.099999999999999922e-01,0.000000000000000000e+00,-2.026065987082356745e+00,-4.112412689903113261e+00,-1.235587125125832131e+01
6.679000000000000000e+03,-5.319287378140181318e+03,-3.273912225195803785e+03,0.000000000000000000e+00,-5.340378167415542521e+03,-3.289407237985347365e+03,-2.709131317614216883e+00,2.000000000000000042e-02,-2.099999999999999922e-01,0.000000000000000000e+00,1.764654334951682335e+00,-9.637501585433306817e-01,-1.130473548893076696e+01
6.680000000000000000e+03,-5.319193876868171174e+03,-3.273912225195803785e+03,0.000000000000000000e+00,-5.335236667653629411e+03,-3.289281345658281225e+03,-3.784451136186053333e+00,2.000000000000000042e-02,-2.000000000000000111e-01,-0.000000000000000000e+00,3.949896738828374332e+00,-4.010540691563916349e-01,-1.350733206503033657e+01
6.681000000000000000e+03,-5.319193876868171174e+03,-3.274023420122168318e+03,0.000000000000000000e+00,-5.329067738281272796e+03,-3.286502803627690810e+03,-2.661521720747565212e+00,2.000000000000000042e-02,-2.000000000000000111e-01,1.000000000000000021e-02,2.360083509747336272e+00,1.494890970570563304e+00,-7.608708563452323936e+00
6.682000000000000000e+03,-5.319193876868171174e+03,-3.274134615048531941e+03,0.000000000000000000e+00,-5.325593293582297520e+03,-3.285621861534826621e+03,-2.906401138468863721e+00,2.000000000000000042e-02,-2.000000000000000111e-01,0.000000000000000000e+00,1.292795396587208323e+00,-2.418504243232372009e+00,-8.972535693410366164e+00
6.683000000000000000e+03,-5.319193876868171174e+03,-3.274245809975685461e+03,0.000000000000000000e+00,-5.325496339936766162e+03,-3.284789630990055230e+03,-2.186515719788268086e+00,2.000000000000000042e-02,-1.900000000000000022e-01,0.000000000000000000e+00,-2.423410238030604624e+00,-3.966676329436726878e-01,-7.175867561418550089e+00
6.684000000000000000e+03,-5.319193876868171174e+03,-3.274357004902049539e+03,0.000000000000000000e+00,-5.324815208268641072e+03,-3.286890786675659456e+03,-2.468050115794710564e+00,2.000000000000000042e-02,-2.000000000000000111e-01,0.000000000000000000e+00,1.417699500678941682e+00,-4.388601550219465075e+00,-9.845035949560577038e+00
6.685000000000000000e+03,-5.319100375596159211e+03,-3.274357004902049539e+03,0.000000000000000000e+00,-5.325559493025637494e+03,-3.287837315787196530e+03,-3.173943461086450313e+00,2.000000000000000042e-02,-1.900000000000000022e-01,0.000000000000000000e+00,-1.687073209289292164e+00,-3.384860385995701382e+00,-1.303803100720162256e+01
6.686000000000000000e+03,-5.319100375596159211e+03,-3.274468199828413162e+03,0.000000000000000000e+00,-5.324257422046952342e+03,-3.289226528948079704e+03,-2.720562440615669431e+00,2.000000000000000042e-02,-1.900000000000000022e-01,0.000000000000000000e+00,1.453552179347098683e+00,-4.224454335880173161e+00,-1.158491251987137360e+01
6.687000000000000000e+03,-5.319100375596159211e+03,-3.274579394755567591e+03,0.000000000000000000e+00,-5.323790801137218295e+03,-3.291207143292238470e+03,-3.634072298081918007e+00,2.000000000000000042e-02,-1.900000000000000022e-01,-0.000000000000000000e+00,-1.083791740710285945e+00,-4.757898308177630931e+00,-1.500910592832502211e+01
6.688000000000000000e+03,-5.319100375596159211e+03,-3.274690589681931215e+03,0.000000000000000000e+00,-5.323598730442771739e+03,-3.292105985803968906e+03,-2.991314308693590718e+00,2.000000000000000042e-02,-1.900000000000000022e-01,0.000000000000000000e+00,-1.733468576237835901e+00,-2.336758781165166887e+00,-1.126754418772200061e+01
6.689000000000000000e+03,-5.319100375596159211e+03,-3.274690589681931215e+03,0.000000000000000000e+00,-5.323649950168419309e+03,-3.293372477627402077e+03,-3.630132125151931177e+00,2.999999999999999889e-02,-1.900000000000000022e-01,1.000000000000000021e-02,-9.789064349975032941e-01,-4.306030039797955844e+00,-1.480157811594769157e+01
6.690000000000000000e+03,-5.319006874324148157e+03,-3.274801784608294383e+03,0.000000000000000000e+00,-5.324638470959634105e+03,-3.292634905655006605e+03,-3.392439177163984354e+00,2.000000000000000042e-02,-1.799999999999999933e-01,-0.000000000000000000e+00,-2.705361093276569484e+00,-1.116424446489767242e+00,-1.112529590709166882e+01
6.691000000000000000e+03,-5.319100375596159211e+03,-3.274912979535448812e+03,0.000000000000000000e+00,-5.323794654678497864e+03,-3.292574934572037819e+03,-3.360728899974519734e+00,2.000000000000000042e-02,-1.799999999999999933e-01,1.000000000000000021e-02,-8.844346671708783747e-01,-2.283030313713350079e+00,-1.318864982809778219e+01
6.692000000000000000e+03,-5.319100375596159211e+03,-3.275024174461812436e+03,0.000000000000000000e+00,-5.324822458309636204e+03,-3.291552192589989772e+03,-3.361215818546245515e+00,2.999999999999999889e-02,-1.799999999999999933e-01,0.000000000000000000e+00,-2.138119254473608954e+00,1.493341525833389527e+00,-1.175265766639985365e+01
6.693000000000000000e+03,-5.319006874324148157e+03,-3.275024174461812436e+03,0.000000000000000000e+00,-5.323719129447011255e+03,-3.289370478346111668e+03,-3.059507865654836678e+00,2.999999999999999889e-02,-1.799999999999999933e-01,0.000000000000000000e+00,-1.582815175074953062e+00,3.285591144019098575e+00,-1.251945037488879997e+01
6.694000000000000000e+03,-5.319006874324148157e+03,-3.275135369388965955e+03,0.000000000000000000e+00,-5.324036629272819482e+03,-3.287454788397822995e+03,-3.442206602155092554e+00,2.000000000000000042e-02,-1.799999999999999933e-01,0.000000000000000000e+00,8.193221532265824170e-01,6.498107049427046533e+00,-1.416765992352234527e+01
6.695000000000000000e+03,-5.319006874324148157e+03,-3.275246564315330488e+03,0.000000000000000000e+00,-5.322282112278960085e+03,-3.282698710975204449e+03,-3.302933013944223006e+00,2.999999999999999889e-02,-1.799999999999999933e-01,0.000000000000000000e+00,1.751335068004868267e+00,8.655504111309671345e+00,-1.531373468132235161e+01
6.696000000000000000e+03,-5.319006874324148157e+03,-3.275357759241693657e+03,0.000000000000000000e+00,-5.319742761575093937e+03,-3.280173103318261383e+03,-3.670391437816324043e+00,2.999999999999999889e-02,-1.799999999999999933e-01,0.000000000000000000e+00,6.935633631569878332e+00,6.396121668152552786e+00,-1.546986900384787589e+01
6.697000000000000000e+03,-5.318913373050808332e+03,-3.275357759241693657e+03,0.000000000000000000e+00,-5.316601586437545848e+03,-3.276400324854240353e+03,-3.949482123767715791e+00,2.999999999999999889e-02,-1.700000000000000122e-01,-0.000000000000000000e+00,8.657973840874655380e+00,8.706819180431866201e+00,-1.597704555916206104e+01
6.698000000000000000e+03,-5.318913373050808332e+03,-3.275468954168848086e+03,0.000000000000000000e+00,-5.312684811561895913e+03,-3.273260871130063151e+03,-4.571623812327882064e+00,2.999999999999999889e-02,-1.700000000000000122e-01,1.000000000000000021e-02,8.670037328958899892e+00,7.824249728917218150e+00,-1.603353515002863716e+01
6.699000000000000000e+03,-5.318913373050808332e+03,-3.275580149095211709e+03,0.000000000000000000e+00,-5.310763166363145501e+03,-3.269560848356691167e+03,-4.025027493450867411e+00,2.999999999999999889e-02,-1.700000000000000122e-01,0.000000000000000000e+00,7.613017235091890100e+00,9.983151640465955268e+00,-1.758207573486470210e+01
6.700000000000000000e+03,-5.318913373050808332e+03,-3.275580149095211709e+03,0.000000000000000000e+00,-5.306706627452327666e+03,-3.270043778763201317e+03,-3.964337843098380887e+00,2.999999999999999889e-02,-1.700000000000000122e-01,-0.000000000000000000e+00,7.797903725677989506e+00,4.977393968899716192e+00,-1.335720481181869346e+01
6.701000000000000000e+03,-5.318819871778796369e+03,-3.275691344021575787e+03,0.000000000000000000e+00,-5.307455897106648990e+03,-3.269579650787053652e+03,-4.312582311928657930e+00,2.999999999999999889e-02,-1.700000000000000122e-01,0.000000000000000000e+00,7.604826665925491724e+00,2.926802050844843350e+00,-1.479758154594611597e+01
6.702000000000000000e+03,-5.318819871778796369e+03,-3.275802538948729762e+03,0.000000000000000000e+00,-5.303032415278709777e+03,-3.270095688625728144e+03,-3.177097357445381576e+00,2.999999999999999889e-02,-1.700000000000000122e-01,0.000000000000000000e+00,5.868562207800711583e+00,4.946208291781566402e+00,-1.122177059622722339e+01
6.703000000000000000e+03,-5.318819871778796369e+03,-3.275802538948729762e+03,0.000000000000000000e+00,-5.301654153856895391e+03,-3.270841908026591682e+03,-3.894459975358849135e+00,2.999999999999999889e-02,-1.700000000000000122e-01,-0.000000000000000000e+00,5.223803700323978561e+00,4.393170821109902313e+00,-1.800788278725611136e+01
6.704000000000000000e+03,-5.318726370506786225e+03,-3.275913733875092930e+03,0.000000000000000000e+00,-5.302129540349415947e+03,-3.266599647970734623e+03,-3.481819087558575276e+00,2.999999999999999889e-02,-1.600000000000000033e-01,0.000000000000000000e+00,3.956815400508998160e+00,6.102588059154082423e+00,-1.236178510864033520e+01
6.705000000000000000e+03,-5.318726370506786225e+03,-3.276024928801457008e+03,0.000000000000000000e+00,-5.305522033773747353e+03,-3.270252660026530066e+03,-3.275687655033976853e+00,2.999999999999999889e-02,-1.600000000000000033e-01,0.000000000000000000e+00,4.297151146415465917e+00,8.760103654506292692e-01,-1.129843271948995920e+01
6.706000000000000000e+03,-5.318726370506786225e+03,-3.276024928801457008e+03,0.000000000000000000e+00,-5.311704420555168326e+03,-3.271743537388791992e+03,-2.723632229406590000e+00,2.999999999999999889e-02,-1.700000000000000122e-01,1.000000000000000021e-02,-2.568805769082411206e-01,-2.414198651804450257e+00,-8.385471122881339667e+00
6.707000000000000000e+03,-5.318726370506786225e+03,-3.276136123728610983e+03,0.000000000000000000e+00,-5.314608025332012403e+03,-3.277852356942828465e+03,-1.902719832494653929e+00,2.999999999999999889e-02,-1.600000000000000033e-01,-1.000000000000000021e-02,-1.008803321049053459e+00,-4.254152790840626253e+00,-7.103947654865558903e+00
6.708000000000000000e+03,-5.318632869234774262e+03,-3.276247318654975061e+03,0.000000000000000000e+00,-5.318874344769556956e+03,-3.281753350058284468e+03,-2.949400658395031627e+00,2.999999999999999889e-02,-1.600000000000000033e-01,1.000000000000000021e-02,-4.992191825875375244e+00,-6.702626683016253750e+00,-1.276720041509092418e+01
6.709000000000000000e+03,-5.318632869234774262e+03,-3.276247318654975061e+03,0.000000000000000000e+00,-5.323432104007318230e+03,-3.286080622452700027e+03,-2.334054924334941106e+00,4.000000000000000083e-02,-1.600000000000000033e-01,0.000000000000000000e+00,-7.043137161976616767e+00,-5.351052244984539463e+00,-9.797741667944507071e+00
6.710000000000000000e+03,-5.318632869234774262e+03,-3.276358513581338684e+03,0.000000000000000000e+00,-5.327768865754660510e+03,-3.291355079196775478e+03,-3.435625104386152984e+00,2.999999999999999889e-02,-1.499999999999999944e-01,-0.000000000000000000e+00,-8.569792048901302195e+00,-8.751240311587450194e+00,-1.326806043538667090e+01
6.711000000000000000e+03,-5.318632869234774262e+03,-3.276469708508493113e+03,0.000000000000000000e+00,-5.335088272845141546e+03,-3.294804672769279023e+03,-3.421083585623437173e+00,2.999999999999999889e-02,-1.600000000000000033e-01,1.000000000000000021e-02,-1.129902017431813732e+01,-7.223780444596971329e+00,-1.106325153474936407e+01
6.712000000000000000e+03,-5.318632869234774262e+03,-3.276469708508493113e+03,0.000000000000000000e+00,-5.338771751751406555e+03,-3.299246615815230143e+03,-2.528815256220125818e+00,4.000000000000000083e-02,-1.499999999999999944e-01,-0.000000000000000000e+00,-8.697075383777280067e+00,-6.321270516042217125e+00,-9.522131066111594322e+00
6.713000000000000000e+03,-5.318632869234774262e+03,-3.276580903434856282e+03,0.000000000000000000e+00,-5.341676656252157954e+03,-3.301446742398212336e+03,-3.595468474109477341e+00,2.999999999999999889e-02,-1.600000000000000033e-01,0.000000000000000000e+00,-9.741416760012191034e+00,-7.382066906243832882e+00,-1.313969531664680090e+01
6.714000000000000000e+03,-5.318539367962764118e+03,-3.276692098361220815e+03,0.000000000000000000e+00,-5.345321114471915280e+03,-3.303361614128575184e+03,-2.842410411756135957e+00,2.999999999999999889e-02,-1.499999999999999944e-01,-0.000000000000000000e+00,-9.691753642391120138e+00,-9.162329007179302209e+00,-8.549705344137999319e+00
6.715000000000000000e+03,-5.318539367962764118e+03,-3.276692098361220815e+03,0.000000000000000000e+00,-5.347170604651780195e+03,-3.308173832860457878e+03,-2.944274197166429019e+00,2.999999999999999889e-02,-1.499999999999999944e-01,1.000000000000000021e-02,-6.829207830272892465e+00,-1.155021106457039259e+01,-1.119114221599169490e+01
6.716000000000000000e+03,-5.318539367962764118e+03,-3.276803293288374334e+03,0.000000000000000000e+00,-5.349135801759060087e+03,-3.309933152692493877e+03,-3.241622771473052111e+00,2.999999999999999889e-02,-1.499999999999999944e-01,0.000000000000000000e+00,-8.534268710694142612e+00,-1.263034662588355062e+01,-1.379366564198473100e+01
6.717000000000000000e+03,-5.318539367962764118e+03,-3.276803293288374334e+03,0.000000000000000000e+00,-5.348989094227309579e+03,-3.313535920996527238e+03,-2.659287226239756663e+00,2.999999999999999889e-02,-1.499999999999999944e-01,-0.000000000000000000e+00,-8.302432184369044066e+00,-1.353612081979671267e+01,-1.178999445499978016e+01
6.718000000000000000e+03,-5.318445866690753064e+03,-3.276914488214737958e+03,0.000000000000000000e+00,-5.350260046990821138e+03,-3.315529667160597000e+03,-3.682027186238439498e+00,2.999999999999999889e-02,-1.499999999999999944e-01,1.000000000000000021e-02,-8.894683331789178027e+00,-1.395784418832215756e+01,-1.340382387232814132e+01
6.719000000000000000e+03,-5.318445866690753064e+03,-3.277025683141892387e+03,0.000000000000000000e+00,-5.350673132402906049e+03,-3.318761124472976917e+03,-2.858170288009995730e+00,2.999999999999999889e-02,-1.499999999999999944e-01,-0.000000000000000000e+00,-8.124812860919643498e+00,-1.587254307650947815e+01,-8.959387929809460971e+00
6.720000000000000000e+03,-5.318445866690753064e+03,-3.277025683141892387e+03,0.000000000000000000e+00,-5.352385174756705965e+03,-3.323560631767990799e+03,-3.287274132591530673e+00,2.999999999999999889e-02,-1.499999999999999944e-01,0.000000000000000000e+00,-6.676099273019749702e+00,-1.444241508091208992e+01,-1.101832999869758467e+01
6.721000000000000000e+03,-5.318352365417411420e+03,-3.277136878068255555e+03,0.000000000000000000e+00,-5.352772403311056223e+03,-3.327166566716869966e+03,-3.287647986102044229e+00,2.999999999999999889e-02,-1.499999999999999944e-01,0.000000000000000000e+00,-8.124063355839304279e+00,-1.527726906133845119e+01,-1.355614064533403784e+01
6.722000000000000000e+03,-5.318352365417411420e+03,-3.277136878068255555e+03,0.000000000000000000e+00,-5.353636375818487068e+03,-3.325694994586135181e+03,-2.809110604052515114e+00,2.999999999999999889e-02,-1.400000000000000133e-01,-0.000000000000000000e+00,-1.005909875147469279e+01,-7.300457284284378012e+00,-9.767085828364132638e+00
6.723000000000000000e+03,-5.318352365417411420e+03,-3.277248072994619179e+03,0.000000000000000000e+00,-5.354279730858163020e+03,-3.325873230777289791e+03,-2.851321567992792794e+00,2.999999999999999889e-02,-1.400000000000000133e-01,0.000000000000000000e+00,-1.180254576991237414e+01,-7.053876264359035808e+00,-1.315574025328808183e+01
6.724000000000000000e+03,-5.318352365417411420e+03,-3.277359267921773608e+03,0.000000000000000000e+00,-5.356058095657813283e+03,-3.321716368998109829e+03,-2.688704940018107337e+00,2.999999999999999889e-02,-1.400000000000000133e-01,-0.000000000000000000e+00,-1.374479879853363329e+01,1.230695588834199300e-01,-9.387567175124440055e+00
6.725000000000000000e+03,-5.318258864145401276e+03,-3.277359267921773608e+03,0.000000000000000000e+00,-5.356772529592957653e+03,-3.318738292276608718e+03,-3.321956363594201989e+00,2.999999999999999889e-02,-1.400000000000000133e-01,1.000000000000000021e-02,-1.317509095960354593e+01,-3.269394913537096770e+00,-1.201808178335611643e+01
6.726000000000000000e+03,-5.318258864145401276e+03,-3.277470462848137231e+03,0.000000000000000000e+00,-5.361570056457268947e+03,-3.315078828942416749e+03,-3.609915240389327096e+00,2.999999999999999889e-02,-1.400000000000000133e-01,-0.000000000000000000e+00,-1.318110473597455545e+01,-2.704553489250878684e+00,-1.176334503853215097e+01
6.727000000000000000e+03,-5.318258864145401276e+03,-3.277470462848137231e+03,0.000000000000000000e+00,-5.358720229898158323e+03,-3.313196214929740563e+03,-2.438222517593544580e+00,2.999999999999999889e-02,-1.300000000000000044e-01,-0.000000000000000000e+00,-7.127806583009459018e+00,-5.187868071937907999e+00,-9.952297418381343519e+00
6.728000000000000000e+03,-5.318165362873391132e+03,-3.277581657774501309e+03,0.000000000000000000e+00,-5.357190693107954758e+03,-3.310506395992332273e+03,-3.692526085103217781e+00,2.999999999999999889e-02,-1.400000000000000133e-01,1.000000000000000021e-02,-8.124538954723410811e+00,-6.597868976418254761e+00,-1.375084704892219989e+01
6.729000000000000000e+03,-5.318258864145401276e+03,-3.277581657774501309e+03,0.000000000000000000e+00,-5.353067024980183305e+03,-3.309067984838132816e+03,-2.324090186966534688e+00,2.999999999999999889e-02,-1.300000000000000044e-01,-1.000000000000000021e-02,-5.149747709789831873e+00,-6.174021791895953903e+00,-7.835261470572223885e+00
6.730000000000000000e+03,-5.318165362873391132e+03,-3.277692852701654829e+03,0.000000000000000000e+00,-5.349680365620236444e+03,-3.310391479051197166e+03,-3.377198933149772486e+00,2.999999999999999889e-02,-1.300000000000000044e-01,0.000000000000000000e+00,-3.973060123195957694e+00,-8.743164327125821700e+00,-1.124160649824799840e+01
6.731000000000000000e+03,-5.318165362873391132e+03,-3.277692852701654829e+03,0.000000000000000000e+00,-5.350065034197179557e+03,-3.309250457615394225e+03,-2.621624654506938157e+00,2.999999999999999889e-02,-1.400000000000000133e-01,-0.000000000000000000e+00,-7.195143481077673542e+00,-5.191222654816063375e+00,-7.031932598255274947e+00
6.732000000000000000e+03,-5.318165362873391132e+03,-3.277804047628018907e+03,0.000000000000000000e+00,-5.346683239659521860e+03,-3.310861027046065828e+03,-2.131679052556005871e+00,2.999999999999999889e-02,-1.300000000000000044e-01,0.000000000000000000e+00,-1.952459767966421289e+00,-9.398272711277691371e+00,-8.923989233978739222e+00
6.733000000000000000e+03,-5.318071861601380078e+03,-3.277915242554382985e+03,0.000000000000000000e+00,-5.345300838427206145e+03,-3.309631856594679448e+03,-3.247208843578853532e+00,2.999999999999999889e-02,-1.400000000000000133e-01,0.000000000000000000e+00,-4.658865005249187341e+00,-7.537061275038577257e+00,-1.168990705846477418e+01
6.734000000000000000e+03,-5.318071861601380078e+03,-3.277915242554382985e+03,0.000000000000000000e+00,-5.340403362791927975e+03,-3.309529808320139637e+03,-2.164013185921454863e+00,2.999999999999999889e-02,-1.300000000000000044e-01,-0.000000000000000000e+00,-1.923288450777499436e-01,-7.727474616349851999e+00,-6.572838025293166631e+00
6.735000000000000000e+03,-5.318071861601380078e+03,-3.278026437481536050e+03,0.000000000000000000e+00,-5.337615287126883231e+03,-3.310210016591674503e+03,-2.987925985670170093e+00,2.999999999999999889e-02,-1.300000000000000044e-01,1.000000000000000021e-02,-2.167637469861243560e-01,-5.076617514022006006e+00,-9.270468374276093826e+00
6.736000000000000000e+03,-5.318071861601380078e+03,-3.278026437481536050e+03,0.000000000000000000e+00,-5.335726829095514404e+03,-3.307072849423774187e+03,-1.693458723399599464e+00,2.999999999999999889e-02,-1.300000000000000044e-01,-0.000000000000000000e+00,-2.007679754878740896e-01,3.396628742815057667e-01,-4.268774945365342965e+00
6.737000000000000000e+03,-5.317978360329368115e+03,-3.278137632407900583e+03,0.000000000000000000e+00,-5.332518211437711216e+03,-3.306116200851924077e+03,-2.450923774989108850e+00,2.999999999999999889e-02,-1.300000000000000044e-01,0.000000000000000000e+00,5.272873424521717922e+00,-1.258067685288295268e+00,-9.644843565442705824e+00
