时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),TRUKF估计位置X(m),TRUKF估计位置Y(m),TRUKF估计位置Z(m)
6.942000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,2.196447129821334329e+03,-1.534487829724942458e+03,-6.660060477789938455e-03
6.943000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,2.202169310281057733e+03,-1.526297654949863045e+03,-7.150369313598836651e-02
6.944000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,2.207808702888711196e+03,-1.518155583978947789e+03,1.090145928518769097e-01
6.945000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,2.213410222994213655e+03,-1.510023236009915308e+03,1.315389025713108451e-01
6.946000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,2.219046820522749840e+03,-1.501766880616318758e+03,9.751601741003181056e-03
6.947000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,2.224510409188018912e+03,-1.493696637312994199e+03,1.978621364294517737e-01
6.948000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.230036745244765825e+03,-1.485491186077757675e+03,1.217707665656167365e-01
6.949000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.235576011091455712e+03,-1.477183212290411575e+03,3.364939093571863576e-02
6.950000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.241084850669472416e+03,-1.468847700046814680e+03,1.866186441178555380e-02
6.951000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.246175164868108823e+03,-1.461087929077829585e+03,3.447561776913041776e-01
6.952000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.251611150008721324e+03,-1.452771054458566141e+03,9.211989857277352867e-02
6.953000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.256835078602178783e+03,-1.444694809098661381e+03,2.472737001776384724e-01
6.954000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.262014834715226243e+03,-1.436661332873514766e+03,2.681791929345920256e-01
6.955000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.267324904968829742e+03,-1.428313481830288538e+03,3.883235576284352342e-03
6.956000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.272314491625192659e+03,-1.420394812670262809e+03,3.256733769667188860e-01
6.957000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.277573689114849458e+03,-1.412017967048322816e+03,8.966775945016858262e-02
6.958000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.282802450572641646e+03,-1.403586570360123915e+03,6.423162147141878164e-03
6.959000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.287993238850239322e+03,-1.395143566544030136e+03,-1.607291102771150892e-02
6.960000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.293145405419829785e+03,-1.386693065770742123e+03,1.617447951948014495e-02
6.961000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.298221153723026418e+03,-1.378301303668294395e+03,1.727264908381619113e-01
6.962000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.303259086750004826e+03,-1.369929563998392496e+03,1.917690582498339236e-01
6.963000000000000000e+03,-5.312555286538109613e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.308181239561627535e+03,-1.361695363063022342e+03,2.607407321707544967e-01
6.964000000000000000e+03,-5.312555286538109613e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.313242601357786498e+03,-1.353139726226364019e+03,7.975327490669995023e-02
6.965000000000000000e+03,-5.312555286538109613e+03,-3.284142158446557914e+03,0.000000000000000000e+00,2.318270734459933010e+03,-1.344541422884369922e+03,-1.009563162076444476e-01
6.966000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.323250204646793463e+03,-1.335954973011690299e+03,-1.421086327873975486e-01
6.967000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.327890217905075133e+03,-1.327846974349662560e+03,3.347562858014590526e-01
6.968000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.332398295166157368e+03,-1.320061981537752899e+03,4.176024487229079707e-01
6.969000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.337277142478236783e+03,-1.311507727656593033e+03,1.390865425741173722e-01
6.970000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.339417277262887183e+03,-1.307790575716894409e+03,8.852000933463396448e-01
6.971000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.344041616808849994e+03,-1.299842308430412231e+03,3.624723818144219845e-01
6.972000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.348732243626705895e+03,-1.291439086227967209e+03,1.318280007294292122e-01
6.973000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.353322664889270072e+03,-1.283122230460732908e+03,2.939381623453880543e-01
6.974000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.358045382497205537e+03,-1.274508706632058647e+03,1.659489716196282105e-01
6.975000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.362728033425367357e+03,-1.265843753772738410e+03,-3.126823401464322305e-02
6.976000000000000000e+03,-5.312742289083460491e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.367404272635123107e+03,-1.257111569710159756e+03,-8.689038498329509225e-03
6.977000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.372036664088359430e+03,-1.248386518448482093e+03,-1.719375967611715406e-01
6.978000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.376522117719575363e+03,-1.239824780050056006e+03,2.382178122984713320e-01
6.979000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.381110072778313679e+03,-1.231061092664535636e+03,1.327138363798004428e-01
6.980000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.385672627675419335e+03,-1.222236539267688840e+03,6.699124865022085262e-02
6.981000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.390112820467036727e+03,-1.213561721274468255e+03,2.081167565290833188e-01
6.982000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.394613814884335170e+03,-1.204695957602599037e+03,-3.016295912121788256e-02
6.983000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.399054361326749131e+03,-1.195861700523800891e+03,1.229444869152043901e-01
6.984000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.403483619705677029e+03,-1.186979785259855589e+03,5.162846620353701843e-02
6.985000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.407888113841056111e+03,-1.178057683780303478e+03,-5.972490497535941703e-03
6.986000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,2.412256365217631810e+03,-1.169124449798170872e+03,2.831187811324329534e-02
