时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),UKF估计位置X(m),UKF估计位置Y(m),UKF估计位置Z(m)
7.628000000000000000e+03,-5.334715088060543167e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341421951473355875e+03,-3.275548301008011549e+03,-1.199749330797113961e-02
7.629000000000000000e+03,-5.334808589333882992e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341426718787020945e+03,-3.275554529604665731e+03,-1.203305488228131881e-02
7.630000000000000000e+03,-5.334808589333882992e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341431365119977272e+03,-3.275560833230487333e+03,-1.206949439266571250e-02
7.631000000000000000e+03,-5.334902090605894955e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341658675001525808e+03,-3.275584032026237310e+03,-1.447616614432313716e-02
7.632000000000000000e+03,-5.334902090605894955e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341664286210474529e+03,-3.275588053386722095e+03,-1.503596039681714958e-02
7.633000000000000000e+03,-5.334902090605894955e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341669770071697712e+03,-3.275592064153355750e+03,-1.559807541279606413e-02
7.634000000000000000e+03,-5.334995591877905099e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341675125935282267e+03,-3.275596063972705451e+03,-1.616347137177051585e-02
7.635000000000000000e+03,-5.334995591877905099e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341680353366169584e+03,-3.275600052453901299e+03,-1.673078134953914775e-02
7.636000000000000000e+03,-5.334995591877905099e+03,-3.267685309303628856e+03,0.000000000000000000e+00,-5.341685452332021669e+03,-3.275604028972375090e+03,-1.729994854757008205e-02
7.637000000000000000e+03,-5.335089093149917062e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341690422633986600e+03,-3.275607993199191696e+03,-1.787172397885988806e-02
7.638000000000000000e+03,-5.335089093149917062e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341695263560246531e+03,-3.275611944299895185e+03,-1.844663900839211418e-02
7.639000000000000000e+03,-5.335182594421927206e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341699974544142606e+03,-3.275615882299982331e+03,-1.902326244104265984e-02
7.640000000000000000e+03,-5.335182594421927206e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341704555989836081e+03,-3.275619806546868858e+03,-1.960205294140182630e-02
7.641000000000000000e+03,-5.335276095695267941e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341946165441045196e+03,-3.275723842768064969e+03,-9.036149334774708219e-03
7.642000000000000000e+03,-5.335276095695267941e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341949750136311195e+03,-3.275728213867514569e+03,-1.028926490502254237e-02
7.643000000000000000e+03,-5.335369596967279904e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341953130460184184e+03,-3.275732566561153362e+03,-1.154741323137480069e-02
7.644000000000000000e+03,-5.335369596967279904e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341956305678977515e+03,-3.275736899281910155e+03,-1.281126235016783604e-02
7.645000000000000000e+03,-5.335463098239290048e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341959274785614980e+03,-3.275741212052598712e+03,-1.408057399702450363e-02
7.646000000000000000e+03,-5.335463098239290048e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341962036166380130e+03,-3.275745504602413348e+03,-1.535531627787374565e-02
7.647000000000000000e+03,-5.335463098239290048e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341964588874441688e+03,-3.275749776284632389e+03,-1.663552220298612772e-02
7.648000000000000000e+03,-5.335556599511300192e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341966932490711770e+03,-3.275754026309143228e+03,-1.792114029248696033e-02
7.649000000000000000e+03,-5.335556599511300192e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341969065579552989e+03,-3.275758254475591457e+03,-1.921242015236535039e-02
7.650000000000000000e+03,-5.335556599511300192e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.341970986611482658e+03,-3.275762460768613892e+03,-2.050936215433836474e-02
7.651000000000000000e+03,-5.335650100783311245e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342285988685928714e+03,-3.275937805234377265e+03,-8.822284319188203328e-03
7.652000000000000000e+03,-5.335650100783311245e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342290221662795375e+03,-3.275943794311029706e+03,-8.932096616246384263e-03
7.653000000000000000e+03,-5.335743602055323208e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342294269016634644e+03,-3.275949782081002922e+03,-9.042312314799835771e-03
7.654000000000000000e+03,-5.335743602055323208e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342298129349946976e+03,-3.275955768122226800e+03,-9.152737534641755546e-03
7.655000000000000000e+03,-5.335743602055323208e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342301802461908665e+03,-3.275961751326396552e+03,-9.262786947061726200e-03
7.656000000000000000e+03,-5.335837103328662124e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342305287798004429e+03,-3.275967731874041419e+03,-9.372464030469585677e-03
7.657000000000000000e+03,-5.335837103328662124e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342308583359641489e+03,-3.275973709565618265e+03,-9.483315241702962306e-03
7.658000000000000000e+03,-5.335930604600673178e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342311688038760622e+03,-3.275979683889356238e+03,-9.594234847510756115e-03
7.659000000000000000e+03,-5.335930604600673178e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342314602412854583e+03,-3.275985654434784010e+03,-9.704139638920278310e-03
7.660000000000000000e+03,-5.336024105872685141e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342317324822204682e+03,-3.275991620717964906e+03,-9.814832906981756089e-03
7.661000000000000000e+03,-5.336117607144696194e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342602647727660951e+03,-3.276117629739105269e+03,-1.254317058481663368e-02
7.662000000000000000e+03,-5.336117607144696194e+03,-3.267796504229992024e+03,0.000000000000000000e+00,-5.342607611069524864e+03,-3.276122816599436192e+03,-1.401444768682088421e-02
7.663000000000000000e+03,-5.336211108416707248e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342612409321642190e+03,-3.276127942204317151e+03,-1.549165158579981355e-02
7.664000000000000000e+03,-5.336211108416707248e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342617040315806662e+03,-3.276133006489617401e+03,-1.697597027148090715e-02
7.665000000000000000e+03,-5.336211108416707248e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342621502898706240e+03,-3.276138008709232963e+03,-1.846627775327958076e-02
7.666000000000000000e+03,-5.336304609688718301e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342625797644981503e+03,-3.276142947658388948e+03,-1.996167523364783536e-02
7.667000000000000000e+03,-5.336304609688718301e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342629923805146973e+03,-3.276147822487037047e+03,-2.146378046111621640e-02
7.668000000000000000e+03,-5.336398110962058126e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342633878500706487e+03,-3.276152632769031698e+03,-2.297304029013598481e-02
7.669000000000000000e+03,-5.336398110962058126e+03,-3.267907699156356557e+03,0.000000000000000000e+00,-5.342637662039309362e+03,-3.276157378017402152e+03,-2.448762917348612511e-02
